FICHE;SECT1;SECT2;ECH;NUMPERS;O1A1;O1A2;O1A3;O1A4;O1A5;O1A6;O1A7;O2 ;O3A1;O3A2;O3A3;O3A4;O3A5;O3A6;O3A7;O3A8;O3A9;O4 ;O5A1;O5A2;O5A3;O5A4;O5A5;O5A6;O5A7;O6A1;O6A2;O6A3;O7A1;O7A2;O7A3;O8A1;O8A2;O8A3;L20 ;L21;L22;L23;L24 ;L25 ;L26 ;L27 ;L28;L29;L17A1 ;L18A1 ;L18B1 ;L19A1 ;L19B1 ;L17A2 ;L18A2 ;L18B2 ;L19A2 ;L19B2 ;L17A3 ;L18A3 ;L18B3 ;L19A3 ;L19B3 ;L17A4 ;L18A4 ;L18B4 ;L19A4 ;L19B4 ;L17A5 ;L18A5 ;L18B5 ;L19A5 ;L19B5 ;L17A6 ;L18A6 ;L18B6 ;L19A6 ;L19B6 ;L17A7 ;L18A7 ;L18B7 ;L19A7 ;L19B7 ;L17A8 ;L18A8 ;L18B8 ;L19A8 ;L19B8 ;L17A9 ;L18A9 ;L18B9 ;L19A9 ;L19B9 ;L30A1 ;L30A2 ;Coef
5;54;53;19;2;1;2;1;1;2;2;2;4;1;2;2;1;2;2;2;2;1;9;2;2;1;2;2;2;2;6;10;24;26;3;38;3;4;33;2;;304;1531;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;3;102.2247
5;54;57;20;2;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;1;3;2;1;2;2;2;1;2;10;22;24;10;38;3;17;57;64;1;203;;1520;2;1;5;4;700081;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;5;8;132.2608
5;54;9;21;1;1;2;1;1;1;1;1;3;2;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;2;3;10;13;44;38;;17;3;16;2;;304;1520;1;2;;;;;2;;;;;2;;;;;2;;;;;1;54;9;1;;2;;;;;2;;;;;1;54;9;1;;2;;;;;1;54;9;1;;9;7;147.3586
5;54;9;22;2;1;1;1;1;1;1;1;5;1;1;2;2;2;1;1;2;1;9;1;2;2;1;2;1;2;3;22;10;21;24;37;21;15;4;2;;999;1520;1;1;5;4;700999;2;1;54;36;4;;2;;;;;2;;;;;1;54;36;4;;2;;;;;2;;;;;1;54;9;1;;2;;;;;2;;;;;1;3;102.2247
5;54;25;23;1;1;2;1;1;1;1;1;7;1;1;1;1;2;2;1;2;1;1;1;1;2;1;1;1;2;3;13;13;38;22;3;3;17;4;2;;999;1531;2;1;5;4;700002;2;2;;;;;2;;;;;1;54;14;4;;1;54;22;4;;1;54;22;4;;2;;;;;2;;;;;2;;;;;2;;;;;3;1;102.2247
5;54;6;24;1;1;1;1;1;1;1;1;5;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;2;10;13;22;31;34;1;4;17;64;1;106;;1516;1;1;4;4;700001;2;1;19;9;4;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;6;4;;2;;;;;2;;;;;2;;;;;3;8;117.8737
5;54;33;25;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;7;1;1;2;2;2;1;1;88;8;24;3;24;36;15;4;25;1;5022;;1555;3;1;5;3;700053;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;28;12;4;;1;28;12;4;;11;7;102.2247
5;54;23;27;1;1;1;1;1;1;1;1;7;2;1;1;1;2;2;1;1;1;7;1;1;1;1;1;1;1;3;10;;3;2;;3;15;7;1;592;;534;2;1;5;4;700053;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;2;102.2247
5;54;19;28;3;1;1;1;1;1;1;1;5;1;2;1;2;2;1;2;2;2;6;1;1;2;1;1;1;2;3;1;7;3;10;18;17;15;4;2;;304;1555;3;1;5;3;800999;2;2;;;;;2;;;;;1;54;36;4;;1;50;2;4;1;2;;;;;1;50;36;4;;1;50;2;4;1;2;;;;;2;;;;;1;3;117.8737
5;54;23;30;2;1;2;1;2;1;1;1;7;1;1;1;2;2;2;1;1;1;2;2;1;2;1;1;1;1;3;13;24;6;11;15;3;2;66;1;5017;;1534;3;1;2;4;700999;2;2;;;;;2;;;;;1;57;26;5;;1;54;22;1;;2;;;;;2;;;;;1;54;21;1;;2;;;;;1;54;25;5;;2;3;102.2247
5;54;30;31;2;1;2;1;2;3;2;1;1;1;1;2;2;1;1;2;1;1;9;2;2;2;3;2;1;1;4;6;13;3;4;2;17;2;4;1;1;;1555;1;1;3;4;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;7;8;102.2247
5;54;24;32;1;1;2;1;1;1;1;1;5;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;3;16;24;3;5;45;3;17;5;1;592;;1531;2;2;;;;;2;;;;;2;;;;;1;54;26;4;;2;;;;;2;;;;;2;;;;;1;54;23;1;2;2;;;;;2;;;;;6;7;102.2247
5;54;7;33;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;4;2;1;2;2;1;1;2;13;22;1;22;38;26;25;4;17;2;;304;1516;2;1;3;4;700001;2;2;;;;;2;;;;;1;54;36;4;;1;50;2;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;8;2;117.8737
5;54;1;34;1;1;1;1;1;1;1;1;7;2;2;1;1;2;2;2;2;1;9;1;2;1;2;1;1;2;3;13;10;11;10;15;3;17;;2;;320;1493;2;1;3;4;700052;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;53;21;4;;3;7;102.2247
5;54;1;35;2;1;1;1;1;1;1;1;3;1;2;1;1;1;1;2;1;2;4;2;1;2;2;1;1;1;24;28;32;1;4;14;4;17;11;1;71;;1493;2;1;5;4;700001;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;1;4;;2;;;;;2;;;;;2;;;;;5;1;117.8737
5;54;10;36;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;1;1;1;7;2;1;1;2;1;1;1;24;22;29;2;9;27;9;14;2;1;333;;1531;3;1;1;4;700999;6;2;;;;;2;;;;;1;54;36;4;;2;;;;;1;50;48;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;8;102.2247
5;54;1;38;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;1;1;13;3;10;34;38;2;4;17;2;2;;304;1493;3;1;5;4;700052;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;700;52;5;2;2;;;;;1;53;28;5;;8;9;117.8737
5;54;32;39;1;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;1;1;13;2;11;21;;;27;25;3;2;;999;1555;2;1;4;4;700001;2;2;;;;;1;54;28;4;;2;;;;;1;54;28;4;;2;;;;;2;;;;;2;;;;;2;;;;;1;968;307;4;;1;9;117.8737
5;54;49;40;1;1;1;1;1;1;1;1;7;1;1;1;2;2;1;2;2;1;3;1;2;2;1;1;2;1;3;26;13;71;3;15;3;;;1;800;;;3;1;3;4;700999;4;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;147.3586
5;54;32;41;1;1;1;2;1;1;1;2;1;1;1;1;1;2;1;1;1;1;9;1;2;1;1;1;1;1;3;25;46;3;2;65;17;25;22;1;722;;1555;3;2;;;;;2;;;;;2;;;;;1;54;36;8;1;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;2;147.3586
5;54;6;43;2;1;1;1;1;1;1;1;4;2;2;1;1;2;1;1;1;2;8;1;1;2;2;1;1;1;3;22;13;10;4;33;17;25;3;2;;999;1555;3;1;5;4;800999;2;2;;;;;2;;;;;2;;;;;1;700;999;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;8;132.2608
5;54;24;44;4;1;1;1;1;1;1;1;4;1;1;2;2;1;1;1;1;1;1;2;2;1;1;2;2;1;3;24;11;3;28;;11;;;1;5017;;1531;1;1;5;4;700052;2;2;;;;;1;54;22;7;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;8;6;131.1003
5;54;23;45;2;1;1;1;2;1;2;1;3;1;1;1;1;2;2;1;1;1;7;1;1;2;2;1;1;1;28;24;3;33;26;36;25;3;8;1;591;;1531;2;1;5;4;800999;2;1;53;62;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;11;2;102.2247
5;54;3;46;1;1;2;2;1;1;1;1;5;2;2;2;2;2;2;2;2;1;9;1;1;2;2;1;1;1;3;15;13;3;2;4;17;15;2;2;;304;5025;1;1;5;4;700002;2;1;53;106;10;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;22;4;;2;;;;;2;;;;;2;;;;;2;8;102.2247
5;54;29;47;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;13;3;10;3;4;;8;;;2;;999;1555;2;2;;;;;2;;;;;2;;;;;2;;;;;1;54;33;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;1;102.2247
5;54;23;50;3;2;2;1;1;1;1;1;7;2;2;2;2;1;1;2;2;1;9;2;2;2;2;1;2;2;3;15;10;10;2;2;17;15;33;1;5017;;1531;3;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;47;7;5;;3;11;117.8737
5;54;56;51;2;1;1;1;2;1;1;1;1;2;2;1;1;1;2;1;2;2;4;2;1;2;2;1;1;1;3;24;1;27;23;4;17;11;;2;;999;1555;1;1;5;4;700001;2;2;;;;;2;;;;;2;;;;;1;50;2;4;;2;;;;;2;;;;;1;50;27;4;;2;;;;;2;;;;;8;9;117.8737
5;54;23;52;3;1;1;1;2;1;1;1;5;2;2;1;2;2;1;2;2;2;6;1;1;1;2;1;1;2;13;10;3;38;21;28;9;17;4;1;5017;;1;1;1;5;4;800999;2;2;;;;;1;50;4;7;1;2;;;;;2;;;;;2;;;;;2;;;;;1;50;2;7;1;1;50;2;7;1;1;50;3;7;1;3;9;131.1003
5;54;32;53;2;1;1;1;1;1;1;1;7;1;2;2;1;2;1;1;2;1;1;2;2;1;1;2;1;2;3;1;22;28;34;5;1;3;2;2;;999;1555;1;1;5;4;800999;2;2;;;;;2;;;;;1;10;6;4;;1;9;8;4;;2;;;;;2;;;;;2;;;;;1;4;6;4;;2;;;;;5;3;117.8737
5;54;29;54;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;1;1;1;8;1;2;2;2;2;1;2;1;13;3;22;27;25;3;2;25;2;;999;1555;3;1;5;4;700999;2;1;50;27;4;;2;;;;;1;54;36;5;;1;54;28;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;8;132.2608
5;54;23;55;2;1;1;1;1;1;1;1;4;1;2;1;1;2;1;1;1;1;4;1;1;2;2;1;2;1;10;1;24;10;4;2;2;4;3;1;5017;;1531;2;1;5;3;700053;2;2;;;;;2;;;;;2;;;;;1;54;22;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;8;2;117.8737
5;54;25;56;1;1;1;2;2;1;1;1;5;2;2;1;2;1;2;2;2;2;5;2;1;2;1;1;1;1;3;22;13;38;2;27;3;10;3;1;1;;5017;2;1;2;4;700159;2;2;;;;;2;;;;;2;;;;;1;54;22;;;2;;;;;1;54;25;;;2;;;;;2;;;;;2;;;;;1;12;147.3586
5;54;22;57;1;2;2;1;1;1;1;1;5;2;2;1;2;2;2;2;2;1;9;1;2;2;1;1;2;1;13;10;13;23;38;33;33;16;25;1;5017;;1531;2;2;;;;;2;;;;;2;;;;;1;54;14;5;;1;54;22;1;;2;;;;;2;;;;;1;54;14;1;;2;;;;;2;;;;;12;2;147.3586
5;54;30;58;2;1;1;1;1;1;1;1;7;1;2;1;1;2;1;2;1;2;1;2;1;2;1;1;1;1;6;3;13;3;7;7;17;3;2;1;720;;1555;3;2;;;;;2;;;;;2;;;;;2;;;;;1;54;28;1;;2;;;;;1;53;18;5;1;2;;;;;1;53;18;5;1;1;54;29;7;1;7;1;102.2247
5;54;19;60;2;1;1;1;1;1;1;1;4;2;2;1;1;2;1;1;2;1;6;1;1;2;2;1;1;1;3;13;;3;13;38;3;17;13;1;575;;1493;2;1;5;4;700052;2;2;;;;;2;;;;;1;54;36;5;;1;54;18;1;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;18;2;;;;102.2247
5;54;49;62;2;1;1;1;1;1;1;1;7;1;2;1;1;1;2;2;2;2;1;1;1;2;1;1;1;1;22;3;25;27;10;21;3;4;17;2;;999;1555;1;1;5;4;700001;2;2;;;;;2;;;;;2;;;;;1;54;49;10;;2;;;;;2;;;;;2;;;;;2;;;;;1;53;9;;;1;2;132.2608
5;54;18;64;1;1;2;1;2;1;1;1;1;2;2;2;1;3;1;1;2;2;7;2;2;2;2;1;1;2;18;22;6;35;3;13;17;3;;2;;999;1555;3;1;1;1;700156;2;2;;;;;2;;;;;2;;;;;1;18;14;4;;2;;;;;2;;;;;1;37;9;4;;2;;;;;2;;;;;9;1;117.8737
5;54;3;68;2;2;2;1;1;2;1;1;4;2;2;1;1;1;1;2;1;2;6;1;2;2;2;1;2;1;3;13;10;36;13;3;3;16;4;1;18;;1531;3;1;5;3;700109;2;2;;;;;2;;;;;1;54;13;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;8;117.8737
5;54;5;69;1;1;1;2;1;2;1;1;4;2;2;2;2;2;2;2;2;1;9;1;1;1;2;1;1;1;3;13;10;33;;;3;17;4;2;;304;1516;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;12;;147.3586
5;54;9;72;2;1;2;2;1;1;1;1;4;1;2;2;2;2;2;1;2;1;9;1;2;1;1;2;2;2;13;3;10;33;23;45;33;89;23;2;;201;1520;3;1;4;3;700001;2;2;;;;;2;;;;;2;;;;;1;54;9;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;12;;102.2247
5;54;30;73;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;9;1;2;1;2;1;1;1;16;1;10;2;1;6;17;14;3;1;999;;1555;3;1;1;3;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;9;3;102.2247
5;54;22;75;1;1;2;2;1;2;2;1;4;2;2;1;2;2;2;2;2;1;3;1;1;2;2;1;2;1;13;11;;3;10;;10;;;2;;304;1531;2;2;;;;;2;;;;;2;;;;;2;;;;;1;54;22;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;7;147.3586
5;54;1;76;1;1;2;1;1;1;1;1;3;1;1;1;2;2;2;1;2;2;7;2;2;2;2;2;2;1;24;32;1;9;11;22;17;12;21;2;;999;1493;3;1;5;3;700005;2;2;;;;;2;;;;;1;51;8;5;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;7;8;102.2247
5;54;1;78;2;1;1;1;1;1;1;1;5;2;2;1;1;2;2;2;2;2;4;1;1;2;2;1;1;2;3;22;24;22;36;;17;3;;2;;999;1493;3;1;5;3;700052;2;1;50;14;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;50;9;4;;1;50;34;4;;11;3;132.2608
5;54;2;79;2;1;2;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;3;15;15;3;34;24;15;25;8;1;73;;1555;2;1;5;3;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;9;102.2247
5;54;13;80;2;1;2;1;1;1;1;1;5;2;1;2;2;2;1;1;1;1;9;1;1;1;1;1;1;1;13;24;22;14;27;;4;1;14;1;508;;1531;2;1;5;3;700053;2;2;;;;;2;;;;;1;54;13;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;8;11;102.2247
5;54;6;81;1;2;2;1;2;2;1;1;3;2;2;2;2;2;2;1;2;2;7;2;1;2;2;1;1;1;7;10;6;60;4;2;17;15;4;2;;999;1493;2;1;5;3;700052;2;2;;;;;2;;;;;1;54;36;4;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;6;1;;2;;;;;11;12;102.2247
5;54;53;84;1;1;2;1;1;1;1;2;5;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;2;10;24;18;13;27;;3;29;17;2;;999;1531;3;1;4;4;700001;2;2;;;;;2;;;;;2;;;;;1;54;33;2;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;132.2608
5;54;23;85;2;2;2;1;1;1;1;1;7;2;1;1;2;2;2;1;1;1;8;1;2;2;1;1;1;1;28;25;3;3;;;25;11;17;1;5017;;1531;1;1;5;4;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;23;1;;1;54;23;1;;2;;;;;1;54;32;5;;2;8;102.2247
5;54;56;86;1;1;1;1;1;1;1;1;3;1;2;2;2;2;1;1;1;1;8;1;1;1;2;1;1;1;3;24;22;3;36;27;17;2;2;2;;999;1483;3;1;5;3;800999;2;2;;;;;2;;;;;2;;;;;1;50;2;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;7;102.2247
5;54;6;87;2;1;1;1;1;1;1;1;3;1;1;1;2;2;1;1;1;1;3;2;1;1;2;1;1;1;3;13;6;22;38;23;25;23;33;1;106;;1555;1;1;5;3;700001;2;2;;;;;2;;;;;2;;;;;1;968;298;5;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;5;102.2247
5;54;23;89;1;2;2;1;2;2;1;2;6;1;2;1;1;2;2;1;2;2;3;1;1;2;2;2;1;1;13;1;7;26;38;33;1;4;2;1;5017;;1531;3;1;5;4;800999;2;1;47;29;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;7;117.8737
5;54;45;90;1;1;1;1;1;1;1;1;7;1;2;2;1;2;1;1;1;1;1;2;3;2;1;1;1;1;1;13;;21;34;33;4;25;15;2;;999;1531;3;1;4;4;700001;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;8;147.3586
5;54;52;91;1;1;1;1;1;1;1;1;7;1;2;1;1;2;2;2;2;2;1;1;1;2;3;1;1;2;3;22;24;3;5;2;3;17;2;2;;999;1520;3;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;3;147.3586
5;54;25;93;1;1;1;1;1;1;1;1;5;2;2;1;1;1;2;2;2;2;3;1;1;2;2;1;1;1;24;25;10;23;26;27;17;4;3;1;592;;1531;3;1;1;4;700170;2;2;;;;;2;;;;;2;;;;;1;54;22;4;;1;54;22;4;;1;54;47;4;2;2;;;;;2;;;;;2;;;;;7;1;131.1003
5;54;53;96;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;4;2;1;2;2;1;1;1;13;22;25;66;45;22;15;4;17;1;358;;1516;2;2;;;;;2;;;;;2;;;;;2;;;;;1;53;56;4;;2;;;;;1;54;22;2;;2;;;;;2;;;;;1;54;53;4;;5;1;117.8737
5;54;49;100;3;1;1;1;1;1;1;1;5;2;2;1;2;1;2;2;2;2;5;1;1;2;2;1;2;2;3;22;7;33;3;8;3;1;2;1;800;;1493;3;1;4;4;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;50;17;4;;1;52;122;5;;2;;;;;1;52;126;5;;3;8;132.2608
5;54;30;102;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;4;2;1;2;2;1;1;1;10;13;24;21;38;34;21;11;27;1;720;;1555;3;1;3;4;800999;2;2;;;;;2;;;;;2;;;;;1;18;14;4;;2;;;;;1;54;28;4;;2;;;;;2;;;;;2;;;;;3;9;117.8737
5;54;33;103;1;1;1;1;1;1;1;1;4;1;1;1;1;3;1;1;1;1;7;2;1;1;1;1;1;1;3;24;16;2;27;;17;27;;2;;999;1555;1;1;4;3;700001;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;30;;;2;;;;;1;37;8;;;2;;;;;9;6;117.8737
5;54;10;105;2;1;1;1;1;1;1;1;3;1;1;1;1;1;2;1;1;1;9;1;1;2;2;1;1;1;13;22;;13;33;;17;7;;2;;999;1531;3;1;5;4;700053;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;54;51;4;;2;;;;;1;50;27;4;;9;8;132.2608
5;55;42;3;4;1;2;2;1;1;2;1;5;1;2;2;2;2;3;1;2;1;1;1;3;2;1;1;1;1;1;3;10;23;27;6;21;29;17;2;;999;1547;3;1;5;4;700132;2;2;;;;;2;;;;;1;957;628;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;5;167.5241
5;55;105;5;2;1;1;1;1;1;1;1;3;2;2;1;1;1;2;1;2;1;4;1;1;2;2;1;1;1;13;77;1;62;12;9;17;4;15;2;;999;1550;1;1;5;4;700132;2;2;;;;;2;;;;;1;957;540;4;;2;;;;;2;;;;;2;;;;;1;55;105;1;;2;;;;;1;55;105;1;;3;8;227.3009
5;55;54;7;2;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;3;7;13;21;26;32;4;8;15;2;;999;2000;2;1;5;3;700999;2;2;;;;;2;;;;;1;55;99;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;8;167.5241
5;55;49;10;1;1;2;1;1;1;1;1;7;1;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;3;13;25;3;4;1;3;33;2;2;;999;5100;2;2;;;;;2;;;;;2;;;;;2;;;;;1;957;628;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;208.6769
5;55;13;13;1;1;1;1;1;1;1;1;5;1;2;2;2;3;1;2;2;1;1;1;1;2;2;2;1;2;8;5;4;4;5;13;2;4;10;2;;999;1547;3;1;5;4;700132;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;9;227.3009
5;55;46;14;1;1;1;1;1;1;1;1;5;1;2;1;1;2;1;1;1;1;6;1;1;1;1;1;1;1;6;13;1;6;5;2;15;12;17;1;5095;;1496;1;1;5;4;700132;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;9;3;208.6769
5;55;109;15;3;1;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;4;1;1;2;2;2;1;2;13;22;25;5;2;3;17;2;4;2;;999;313;3;1;5;1;700131;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;167.5241
5;55;69;16;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;9;1;1;2;2;1;1;2;13;15;22;38;33;28;17;15;17;2;;999;1533;2;1;5;2;700132;2;2;;;;;2;;;;;1;957;631;4;;2;;;;;2;;;;;2;;;;;1;957;631;4;1;2;;;;;1;55;87;4;;3;8;226.7948
5;55;42;17;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;6;2;2;1;1;2;1;1;7;3;6;36;28;32;2;4;8;1;2106;;1547;2;2;;;;;2;;;;;2;;;;;1;957;628;4;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;5;227.3009
5;55;21;18;2;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;4;2;1;2;2;1;1;2;7;22;24;1;3;32;17;4;2;1;115;;1473;2;1;5;4;700132;2;2;;;;;2;;;;;2;;;;;1;55;19;5;;2;;;;;1;970;202;4;;2;;;;;2;;;;;1;970;202;4;;;;170.8095
5;55;19;19;1;1;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;4;2;2;1;1;2;2;3;6;24;7;3;9;12;4;25;17;2;;999;1473;2;2;;;;;2;;;;;2;;;;;2;;;;;1;55;19;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;8;208.6769
5;55;105;21;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;2;1;2;1;1;1;24;22;28;34;45;24;7;29;17;1;5032;;1473;3;1;5;4;700132;2;2;;;;;2;;;;;1;700;999;4;;2;;;;;2;;;;;2;;;;;2;;;;;1;55;105;5;;1;55;105;1;;3;9;167.5241
5;55;47;23;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;1;1;8;2;1;2;2;1;1;1;22;3;6;22;23;38;2;2;17;1;5091;;1496;3;1;5;3;700132;2;1;957;628;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;;170.8095
5;55;21;24;2;1;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;9;2;2;2;1;2;2;2;3;16;;27;35;37;29;29;29;2;;999;1473;2;2;;;;;1;957;631;10;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;9;208.6769
5;55;10;25;2;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;7;1;1;2;1;1;1;2;3;16;32;14;22;27;3;17;25;2;;999;1566;3;1;5;4;700132;2;2;;;;;2;;;;;1;55;28;4;;1;55;28;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;3;170.8095
5;55;119;26;2;1;1;1;1;1;1;1;7;1;2;2;1;1;1;1;1;1;8;2;1;2;1;1;1;1;3;13;11;27;24;35;3;17;91;2;;999;1473;3;1;5;3;700132;2;1;55;28;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;8;167.5241
5;55;67;27;2;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;7;2;1;2;2;1;1;2;13;7;15;3;4;14;4;17;15;2;;999;1473;3;1;5;4;700131;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;55;136;5;;2;;;;;9;;227.3009
5;55;27;28;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;22;4;8;24;32;13;17;15;12;2;;999;1473;3;1;5;4;700132;2;2;;;;;2;;;;;2;;;;;1;55;28;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;9;3;208.6769
5;55;117;29;1;2;2;1;1;2;2;1;3;1;2;2;2;2;1;2;2;1;1;1;1;2;2;1;3;2;4;25;32;6;2;16;21;29;8;2;;999;1473;3;1;5;3;700132;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;8;208.6769
5;55;83;31;1;1;1;1;1;1;1;1;5;1;1;1;1;2;1;1;2;1;1;1;3;2;2;1;1;1;7;10;22;3;14;38;17;17;15;2;;999;313;1;1;5;4;700131;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;55;83;4;1;1;56;6;4;;2;;;;;2;;;;;9;12;227.3009
5;55;129;32;2;3;3;1;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;208.6769
