FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;NUMTRAJ;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;L15;L16;Coef
4;03;004;090;01;01;1;00;21;003004;024010;00;2;2;0;;00;;2;085.2198
4;03;004;090;01;02;1;00;21;024010;700999;00;2;3;3;3;00;;2;085.2198
4;03;004;090;01;03;1;00;21;700999;024010;00;2;3;0;;00;;2;085.2198
4;03;004;090;01;04;1;00;21;024010;003004;00;2;2;3;1;00;;1;085.2198
4;03;004;090;01;05;1;00;21;024010;003004;00;2;3;1;2;00;;2;085.2198
4;03;004;090;01;06;1;00;21;003004;035002;00;2;4;4;3;03;;2;085.2198
4;03;004;090;01;08;1;03;21;035002;003004;00;2;4;1;2;00;;1;085.2198
4;03;004;090;02;01;1;00;21;003004;032005;00;1;2;1;2;01;;1;085.2198
4;03;004;090;02;05;1;00;22;003004;035002;00;;;;;;;;085.2198
4;03;004;090;02;07;1;03;22;035002;003004;00;;;;;;;;085.2198
4;03;004;090;03;01;1;00;22;003004;032005;01;;;;;;;;085.2198
4;03;004;090;03;06;1;01;22;032005;003004;00;;;;;;;;085.2198
4;03;004;090;04;01;1;00;11;003004;003004;00;;;;;;2;;085.2198
4;03;004;090;04;02;1;00;22;003004;003004;00;;;;;;;;085.2198
4;03;004;090;04;03;1;00;22;003004;035002;00;;;;;;;;085.2198
4;03;004;090;04;07;1;03;22;035002;003004;00;;;;;;;;085.2198
4;03;002;091;01;01;1;00;81;003002;003004;00;;;;;;;;074.2553
4;03;002;091;01;02;1;00;81;003004;003002;00;;;;;;;;074.2553
4;03;002;091;01;03;1;00;21;003002;003004;00;1;1;3;2;00;;2;074.2553
4;03;002;091;01;04;1;00;21;003004;003002;00;1;1;1;2;00;;2;074.2553
4;03;002;091;01;05;1;00;21;003002;003004;00;1;1;1;2;00;;2;074.2553
4;03;002;091;01;06;1;00;21;003004;003002;00;1;1;1;2;00;;2;074.2553
4;03;002;091;02;01;1;00;93;003002;003004;00;;;;;;;;074.2553
4;03;002;091;02;02;1;00;93;003004;003002;00;;;;;;;;074.2553
4;03;002;091;02;03;1;00;93;003002;046015;00;;;;;;;;074.2553
4;03;002;091;02;04;1;00;93;046015;003002;00;;;;;;;;074.2553
4;03;002;091;02;05;1;00;93;003002;046015;00;;;;;;;;074.2553
4;03;002;091;02;06;1;00;93;046015;003002;00;;;;;;;;074.2553
4;03;002;091;02;07;1;00;21;003002;019007;00;2;5;2;2;05;;2;074.2553
4;03;002;091;02;08;1;00;21;019007;003002;00;2;5;1;2;00;;2;074.2553
4;03;013;093;01;01;1;00;21;003013;009002;00;2;1;2;2;00;;2;074.2553
4;03;013;093;01;02;1;00;21;009002;003013;00;2;1;2;2;00;;2;074.2553
4;03;013;093;01;03;1;00;21;003013;009024;00;1;1;0;;00;;2;074.2553
4;03;013;093;01;04;1;00;21;009014;030001;75;1;2;4;3;00;;2;074.2553
4;03;013;093;01;05;1;75;21;003001;009014;00;1;2;2;2;00;;2;074.2553
4;03;013;093;01;06;1;00;21;009014;003013;00;1;1;1;2;00;;2;074.2553
4;03;013;093;02;01;1;00;21;003013;009008;00;1;1;3;2;00;;2;074.2553
4;03;013;093;02;02;1;00;21;009008;009029;00;1;1;3;2;00;;2;074.2553
4;03;013;093;02;03;1;00;21;009029;004003;00;1;1;3;2;00;;2;074.2553
4;03;013;093;02;04;1;00;21;004003;009008;00;1;1;3;2;00;;2;074.2553
4;03;013;093;02;05;1;00;21;009008;003013;00;1;1;2;2;00;;2;074.2553
4;03;012;094;01;03;1;00;21;003012;019010;00;1;1;3;2;00;;2;077.0890
4;03;012;094;01;04;1;00;21;019010;003012;00;1;1;1;2;00;;2;077.0890
4;03;012;094;01;07;1;00;21;003012;019010;00;1;1;3;2;00;;2;077.0890
4;03;012;094;01;08;1;00;21;019010;003012;00;1;1;1;2;00;;2;077.0890
4;03;012;094;02;01;1;00;21;003012;017007;00;2;1;3;2;00;;2;077.0890
4;03;012;094;02;02;1;00;21;017007;003012;00;2;1;1;2;00;;2;077.0890
4;03;012;094;03;01;1;00;21;003012;017007;00;3;1;3;2;00;;2;077.0890
4;03;012;094;03;02;1;00;21;017007;003012;00;3;1;1;2;00;;2;077.0890
4;03;003;095;01;01;1;00;21;003003;056004;05;1;1;2;3;00;;2;077.0890
4;03;003;095;01;02;1;05;21;056004;003003;00;1;1;2;3;02;;1;077.0890
4;03;003;095;01;05;1;00;21;031001;003013;00;1;1;1;2;00;;1;077.0890
4;03;003;095;01;06;1;00;21;003013;003003;00;1;2;0;;00;;2;077.0890
4;03;003;095;02;01;1;02;41;003003;003013;00;;;;;;;;077.0890
4;03;003;095;02;03;1;00;22;003013;003003;00;;;;;;;;077.0890
4;03;003;095;03;01;1;05;41;003003;003004;00;;;;;;;;077.0890
4;03;003;095;03;02;1;00;41;003004;003003;10;;;;;;;;077.0890
4;03;021;097;01;01;1;00;21;003021;035008;00;2;1;3;2;00;;2;074.2553
4;03;021;097;01;02;1;00;21;035002;003021;00;2;1;1;2;00;;2;074.2553
4;03;021;097;02;01;1;00;22;003021;035002;00;;;;;;;;074.2553
4;03;021;097;02;02;1;00;22;035002;003021;00;;;;;;;;074.2553
4;03;014;098;01;01;1;00;21;003014;003020;01;2;1;2;2;00;;2;077.0890
4;03;014;098;01;02;1;01;21;003020;003014;00;2;1;1;2;00;;2;077.0890
4;03;014;098;02;01;1;00;21;003014;009011;00;1;1;2;2;00;;2;077.0890
4;03;014;098;02;02;1;00;21;009011;030001;00;1;1;4;2;00;;1;077.0890
4;03;014;098;02;03;1;00;21;030001;003014;00;1;1;1;2;00;;2;077.0890
4;03;014;098;02;04;1;00;21;003014;030001;00;1;1;4;2;00;;2;077.0890
4;03;014;098;02;05;1;00;21;030001;003014;00;1;1;1;2;00;;2;077.0890
4;03;014;098;02;06;1;00;21;003014;003021;00;1;1;3;2;00;;2;077.0890
4;03;014;098;02;07;1;00;21;003021;003014;00;1;1;1;2;00;;2;077.0890
4;03;014;098;03;01;1;00;21;003014;009015;00;3;1;3;2;00;;2;077.0890
4;03;014;098;03;02;1;00;21;009015;003014;00;3;1;1;2;00;;2;077.0890
4;03;005;099;01;01;1;00;22;003005;009019;00;;;;;;;;085.2198
4;03;005;099;01;02;1;00;22;009019;003005;00;;;;;;;;085.2198
4;03;005;099;01;03;1;00;22;003005;046014;00;;;;;;;;085.2198
4;03;005;099;01;04;1;00;22;046014;058025;00;;;;;;;;085.2198
4;03;005;099;01;05;1;00;22;058025;003005;00;;;;;;;;085.2198
4;03;005;099;01;06;1;00;22;003005;026010;00;;;;;;;;085.2198
4;03;005;099;01;07;1;00;22;026010;037013;00;;;;;;;;085.2198
4;03;005;099;01;08;1;00;21;037013;003005;00;1;1;3;2;00;;2;085.2198
4;03;005;099;01;09;1;00;21;003005;003022;00;1;1;3;2;00;;2;085.2198
4;03;005;099;01;10;1;00;21;003022;003005;00;1;1;3;2;00;;2;085.2198
4;03;005;099;02;01;1;00;21;003005;037013;00;3;2;0;;00;;1;085.2198
4;03;005;099;02;02;1;00;21;037013;018001;00;3;1;2;2;00;;2;085.2198
4;03;005;099;02;03;1;00;21;018001;009019;00;3;1;3;2;00;;1;085.2198
4;03;005;099;02;04;1;00;21;009019;003005;00;3;1;1;2;00;;2;085.2198
4;03;005;099;02;05;1;00;21;003005;009019;00;1;2;3;2;00;;2;085.2198
4;03;005;099;02;06;1;00;21;009019;003005;00;1;2;1;2;00;;2;085.2198
4;03;005;099;02;07;1;00;21;003005;046014;00;1;2;3;2;00;;2;085.2198
4;03;005;099;02;08;1;00;21;046014;058025;00;1;2;3;2;00;;2;085.2198
4;03;005;099;02;09;1;00;21;058025;003005;00;1;2;1;2;00;;2;085.2198
4;03;005;099;02;10;1;00;21;003005;026010;00;1;2;3;2;00;;1;085.2198
4;03;005;099;02;11;1;00;21;026010;037013;00;1;3;2;1;00;;2;085.2198
4;03;005;099;02;12;1;00;21;037013;003005;00;1;3;1;2;00;;1;085.2198
4;03;005;099;02;13;1;00;21;003005;003019;00;1;2;0;;00;;2;085.2198
4;03;005;099;02;14;1;00;21;003019;003005;00;1;1;1;2;00;;2;085.2198
4;03;005;099;02;15;1;00;21;003005;003019;00;1;1;0;;00;;2;085.2198
4;03;005;099;02;16;1;00;21;003019;003005;00;1;2;1;2;00;;2;085.2198
4;03;005;099;03;01;1;00;22;003005;037013;00;;;;;;;;085.2198
4;03;005;099;03;02;1;00;22;037013;003005;00;;;;;;;;085.2198
4;03;005;099;03;03;1;00;22;003005;003019;00;;;;;;;;085.2198
4;03;005;099;03;04;1;00;22;003019;003005;00;;;;;;;;085.2198
4;03;012;100;02;01;1;00;21;003012;003019;00;1;1;2;2;00;;2;074.2553
4;03;012;100;02;02;1;00;21;003019;003012;00;1;1;1;2;00;;2;074.2553
4;03;025;102;01;03;1;00;21;003025;012001;00;1;1;1;2;00;;1;074.2553
4;03;025;102;01;06;1;00;21;012001;003025;00;1;1;1;2;00;;1;074.2553
4;03;007;103;01;01;1;00;21;003007;017007;00;1;1;1;2;00;;2;077.0890
4;03;007;103;01;02;1;00;21;017007;003007;00;1;1;1;2;00;;2;077.0890
4;03;007;103;02;01;1;00;21;003007;028002;00;2;2;0;;00;;1;077.0890
4;03;007;103;02;02;1;00;21;028002;003007;00;2;1;1;2;00;;1;077.0890
4;03;007;103;02;03;1;00;21;003007;037001;05;2;1;4;2;00;;2;077.0890
4;03;007;103;02;04;1;00;21;037001;033002;00;2;2;0;;00;;1;077.0890
4;03;007;103;02;05;1;00;21;033002;003007;00;2;1;1;2;00;;1;077.0890
4;03;007;103;02;06;1;00;21;003007;028002;00;2;1;0;;00;;1;077.0890
4;03;007;103;02;07;1;00;21;028002;003007;00;2;2;1;2;00;;1;077.0890
4;03;007;103;03;01;1;00;22;003007;028002;00;;;;;;;;077.0890
4;03;007;103;03;02;1;00;22;028002;003007;00;;;;;;;;077.0890
4;03;004;105;01;01;1;00;21;003004;031012;05;1;1;2;3;05;;1;077.0890
4;03;004;105;01;02;1;05;21;031012;003004;00;1;1;1;2;00;;1;077.0890
4;03;004;105;03;01;1;00;21;003004;009028;00;3;1;2;2;00;;2;077.0890
4;03;004;105;03;02;1;00;21;009008;021006;01;3;1;2;3;00;;2;077.0890
4;03;004;105;03;03;1;01;21;021006;009028;00;3;1;3;2;00;;1;077.0890
4;03;004;105;03;04;1;00;21;009028;009028;00;3;1;3;2;00;;2;077.0890
4;03;004;105;03;05;1;00;21;009028;009028;00;3;1;3;2;00;;2;077.0890
4;03;004;105;03;06;1;00;22;009028;009029;00;;;;;;;;077.0890
4;03;004;105;03;07;1;00;22;009029;009008;00;;;;;;;;077.0890
4;03;004;105;03;08;1;00;22;009008;009028;00;;;;;;;;077.0890
4;03;004;105;03;09;1;00;21;009028;003004;00;3;1;2;2;00;;2;077.0890
4;03;013;555;01;01;1;05;41;003013;018009;00;;;;;;;;011.3113
4;03;013;555;01;01;2;00;32;018009;035003;05;;;;;;;;011.3113
4;03;013;555;01;04;1;20;32;035003;018009;00;;;;;;;;011.3113
4;03;013;555;01;04;2;00;41;018009;003013;05;;;;;;;;011.3113
4;03;013;555;01;05;1;00;22;003013;003013;00;;;;;;;;011.3113
4;03;013;555;02;05;1;00;22;003013;003013;00;;;;;;;;011.3113
4;03;003;580;01;01;1;00;11;003003;031011;00;;;;;;2;;011.7242
4;03;003;580;01;02;1;00;11;031011;003003;00;;;;;;1;;011.7242
4;04;004;001;01;01;1;00;21;004004;035008;00;1;1;3;2;00;;1;089.5684
4;04;004;001;01;02;1;00;21;035008;017004;00;1;1;2;2;00;;1;089.5684
4;04;004;001;01;03;1;00;21;017004;004004;00;1;1;1;2;00;;1;089.5684
4;04;012;003;01;01;1;00;21;004012;010007;01;1;1;2;2;00;;1;102.7940
4;04;012;003;01;02;1;00;21;010007;044037;05;1;1;3;2;00;;1;102.7940
4;04;012;003;01;03;1;05;21;044037;004012;00;1;1;1;2;00;;2;102.7940
4;04;012;003;01;04;1;00;21;004012;004009;00;2;1;0;;00;;2;102.7940
4;04;012;003;01;05;1;00;21;004009;004012;00;2;2;1;2;00;;2;102.7940
4;04;012;003;01;06;1;00;21;004012;018014;00;2;4;3;2;00;;1;102.7940
4;04;012;003;01;07;1;00;21;018014;004012;00;2;4;1;2;00;;1;102.7940
4;04;012;003;02;01;1;00;21;004012;004009;00;2;2;0;;00;;2;102.7940
4;04;012;003;02;02;1;00;21;004009;004012;00;2;1;1;2;00;;2;102.7940
4;04;012;003;02;03;1;00;21;004012;050003;00;2;1;3;2;05;;2;102.7940
4;04;012;003;02;04;1;05;21;050003;004012;00;2;1;1;2;00;;2;102.7940
4;04;012;003;02;05;1;00;22;004012;018014;00;;;;;;;;102.7940
4;04;012;003;02;06;1;00;22;018014;004012;00;;;;;;;;102.7940
4;04;012;003;03;01;1;00;11;004012;004009;00;;;;;;4;;102.7940
4;04;012;003;03;02;1;00;11;004009;004012;00;;;;;;4;;102.7940
4;04;012;003;03;03;1;00;22;004012;018014;00;;;;;;;;102.7940
4;04;012;003;03;04;1;00;22;018014;004012;00;;;;;;;;102.7940
4;04;008;004;02;01;1;00;21;004008;004010;01;1;1;2;2;01;;2;018.3160
4;04;008;004;02;02;1;01;21;004010;004016;00;1;1;3;2;00;;2;018.3160
4;04;008;004;02;03;1;01;21;004016;004008;00;1;1;3;2;00;;2;018.3160
4;04;008;004;02;04;1;00;21;004008;050027;00;1;1;0;;00;;2;018.3160
4;04;008;004;02;05;1;00;21;050027;004008;00;1;2;3;2;00;;2;018.3160
4;04;008;004;02;06;1;00;21;004008;004006;03;1;2;2;2;00;;2;018.3160
4;04;008;004;02;07;1;03;21;004006;004008;00;1;2;3;2;00;;2;018.3160
4;04;008;004;03;01;1;01;21;004008;009016;01;2;1;1;2;00;;2;018.3160
4;04;008;004;03;02;1;01;81;009016;020012;01;;;;;;;;018.3160
4;04;008;004;03;03;1;00;81;020012;004023;00;;;;;;;;018.3160
4;04;008;004;03;04;1;00;81;004023;004012;01;;;;;;;;018.3160
4;04;008;004;03;05;1;01;81;004012;004023;00;;;;;;;;018.3160
4;04;008;004;03;06;1;01;81;004023;009016;01;;;;;;;;018.3160
4;04;008;004;03;07;1;01;21;009016;004008;01;2;1;1;3;00;;2;018.3160
4;04;008;004;04;01;1;03;41;004010;050027;00;;;;;;;;018.3160
4;04;008;004;04;02;1;00;22;050027;004008;00;;;;;;;;018.3160
4;04;008;004;05;05;1;00;22;004008;004006;03;;;;;;;;018.3160
4;04;008;004;05;06;1;03;22;004006;004008;00;;;;;;;;018.3160
4;04;013;005;01;01;1;00;21;004013;004010;00;1;3;3;2;00;;2;102.7940
4;04;013;005;01;03;1;02;21;004010;004013;00;1;4;1;3;00;;2;102.7940
4;04;013;005;01;04;1;00;22;004013;004010;00;;;;;;;;102.7940
4;04;013;005;01;05;1;00;22;004010;004019;00;;;;;;;;102.7940
4;04;013;005;01;06;1;00;22;004019;004013;00;;;;;;;;102.7940
4;04;013;005;02;01;1;00;21;004013;004010;00;2;2;3;2;00;;2;102.7940
4;04;013;005;02;04;1;01;21;004010;050040;00;2;1;1;2;00;;2;102.7940
4;04;013;005;02;05;1;00;21;050040;050024;00;2;1;2;2;00;;2;102.7940
4;04;013;005;02;06;1;00;21;050024;004013;00;2;1;1;3;00;;2;102.7940
4;04;013;005;02;07;1;00;21;004013;004010;00;2;4;2;2;00;;2;102.7940
4;04;013;005;02;08;1;00;21;004010;004019;00;2;4;2;2;00;;2;102.7940
4;04;013;005;02;09;1;00;21;004019;004013;00;2;4;1;3;00;;2;102.7940
4;04;019;007;01;01;1;00;21;004019;024015;05;1;2;2;2;00;;2;089.5684
4;04;019;007;01;02;1;05;21;024015;024003;00;1;2;3;2;00;;2;089.5684
4;04;019;007;01;03;1;00;21;024003;004019;00;1;2;1;2;00;;2;089.5684
4;04;019;007;02;01;1;00;22;004019;024015;05;;;;;;;;089.5684
4;04;019;007;02;02;1;05;22;024015;024003;00;;;;;;;;089.5684
4;04;019;007;02;03;1;00;22;024003;004019;00;;;;;;;;089.5684
4;04;009;008;01;01;1;00;21;004009;024008;02;1;1;3;2;00;;2;092.8381
4;04;009;008;01;02;1;02;21;024008;004019;00;1;1;2;2;00;;2;092.8381
4;04;009;008;01;03;1;00;21;004019;004009;00;1;1;1;3;00;;2;092.8381
4;04;005;009;01;03;1;00;21;004005;004001;00;1;1;3;2;00;;2;092.8381
4;04;005;009;01;04;1;00;21;004001;004005;00;1;1;1;2;00;;2;092.8381
4;04;001;013;01;01;1;00;21;004001;004010;00;1;1;2;2;00;;2;092.9865
4;04;001;013;01;02;1;00;21;004010;004016;00;1;1;3;2;00;;2;092.9865
4;04;001;013;01;03;1;00;81;004016;002004;00;;;;;;;;092.9865
4;04;001;013;01;04;1;00;81;002004;004016;00;;;;;;;;092.9865
4;04;001;013;01;05;1;00;21;004016;004001;00;1;1;1;2;00;;2;092.9865
4;04;001;013;03;01;1;00;21;004001;005022;00;3;1;3;2;00;;2;092.9865
4;04;001;013;03;02;1;00;81;005022;003025;00;;;;;;;;092.9865
4;04;001;013;03;03;1;00;81;003025;034009;00;;;;;;;;092.9865
4;04;001;013;03;04;1;00;81;034009;003025;00;;;;;;;;092.9865
4;04;001;013;03;05;1;00;81;003025;034009;00;;;;;;;;092.9865
4;04;001;013;03;06;1;00;81;034009;003025;00;;;;;;;;092.9865
4;04;001;013;03;07;1;00;81;003025;034009;00;;;;;;;;092.9865
4;04;001;013;03;08;1;00;81;034009;003025;00;;;;;;;;092.9865
4;04;001;013;03;09;1;00;81;003025;034009;00;;;;;;;;092.9865
4;04;001;013;03;10;1;00;81;034009;003025;00;;;;;;;;092.9865
4;04;001;013;03;11;1;00;81;003025;005022;00;;;;;;;;092.9865
4;04;001;013;03;12;1;00;21;005022;004001;00;3;1;1;2;00;;2;092.9865
4;04;004;014;01;01;1;00;21;004004;004016;00;1;2;0;;00;;2;092.9865
4;04;004;014;01;02;1;00;21;004016;004004;00;1;1;2;2;00;;2;092.9865
4;04;004;014;01;03;1;00;21;004004;050026;02;1;1;3;2;02;;2;092.9865
4;04;004;014;01;04;1;02;21;050026;004004;00;1;1;2;2;00;;2;092.9865
4;04;004;014;01;05;1;00;21;004004;004016;00;1;1;0;;00;;2;092.9865
4;04;004;014;01;06;1;00;21;004016;004004;00;1;2;2;2;00;;2;092.9865
4;04;004;014;01;07;1;00;21;004004;054036;00;1;2;3;2;00;;2;092.9865
4;04;004;014;01;08;1;00;21;054036;004004;00;1;2;2;2;00;;2;092.9865
4;04;004;014;02;01;1;00;22;004004;004016;00;;;;;;;;092.9865
4;04;004;014;02;02;1;00;22;004016;004004;00;;;;;;;;092.9865
4;04;004;014;02;03;1;00;22;004004;054036;00;;;;;;;;092.9865
4;04;004;014;02;04;1;00;22;054036;004004;00;;;;;;;;092.9865
4;04;004;014;03;01;1;10;41;004010;050012;15;;;;;;;;092.9865
4;04;004;014;03;02;1;15;41;050012;004010;10;;;;;;;;092.9865
4;04;027;015;01;01;1;00;21;004027;007027;01;1;1;3;2;00;;1;092.9865
4;04;027;015;01;02;1;01;21;007027;004027;00;1;1;1;2;00;;1;092.9865
4;04;027;015;01;03;1;00;11;004027;004025;00;;;;;;5;;092.9865
4;04;027;015;01;04;1;00;11;004025;004027;00;;;;;;1;;092.9865
4;04;027;015;02;01;1;00;21;004027;050036;03;2;1;3;2;00;;2;092.9865
4;04;027;015;02;02;1;03;21;050036;004027;00;2;1;1;2;00;;2;092.9865
4;04;011;016;01;01;1;00;21;004011;004014;00;1;1;3;2;00;;2;015.6586
4;04;011;016;01;02;1;00;21;004014;004011;00;1;1;3;2;00;;2;015.6586
4;04;011;016;01;03;1;00;21;004011;004008;00;1;1;0;;00;;2;015.6586
4;04;011;016;01;04;1;00;21;004008;004011;00;1;3;3;2;00;;2;015.6586
4;04;011;016;02;04;1;15;22;004008;004011;00;;;;;;;;015.6586
4;04;007;017;01;01;1;00;21;004007;004007;00;2;1;0;;00;;2;102.7940
4;04;007;017;01;02;1;00;21;004007;067029;00;2;2;3;2;00;;2;102.7940
4;04;007;017;01;03;1;00;21;067029;023003;00;2;3;2;2;00;;1;102.7940
4;04;007;017;01;04;1;00;21;023003;067029;00;2;3;3;2;00;;1;102.7940
4;04;007;017;01;05;1;00;21;067029;004007;00;2;2;0;;00;;1;102.7940
4;04;007;017;01;06;1;00;21;004007;004007;00;2;1;1;2;00;;2;102.7940
4;04;007;017;02;01;1;00;21;004007;036005;00;1;1;3;2;00;;1;102.7940
4;04;007;017;02;02;1;00;21;036005;004007;00;1;1;0;;00;;1;102.7940
4;04;007;017;02;03;1;00;21;004007;004011;01;1;2;2;2;02;;2;102.7940
4;04;007;017;02;04;1;00;21;004011;004007;00;1;1;1;2;00;;2;102.7940
4;04;007;017;02;05;1;00;21;004007;004011;01;1;1;2;2;02;;2;102.7940
4;04;007;017;02;06;1;01;21;004011;004007;01;1;2;1;2;00;;2;102.7940
4;04;032;018;01;01;1;00;21;004032;009018;00;2;2;3;2;00;;2;089.5684
4;04;032;018;01;02;1;00;21;009018;009032;00;2;2;3;2;00;;2;089.5684
4;04;032;018;01;03;1;00;21;009032;004032;00;2;2;1;2;00;;2;089.5684
4;04;032;018;02;01;1;00;22;004032;009018;00;;;;;;;;089.5684
4;04;032;018;02;02;1;00;22;009018;009032;00;;;;;;;;089.5684
4;04;032;018;02;03;1;00;22;009032;004032;00;;;;;;;;089.5684
4;04;013;019;01;01;1;00;21;004013;004016;00;1;1;2;2;00;;2;089.5684
4;04;013;019;01;02;1;00;21;004016;004013;00;1;1;2;2;00;;2;089.5684
4;04;013;019;01;03;1;00;21;004013;004016;00;1;1;2;2;00;;2;089.5684
4;04;013;019;01;04;1;00;21;004016;004013;00;1;1;2;2;00;;2;089.5684
4;04;005;020;01;01;1;00;21;004005;004010;05;1;2;2;2;03;;2;089.5684
4;04;005;020;01;02;1;05;21;004010;004005;00;1;1;1;2;00;;2;089.5684
4;04;005;020;01;03;1;00;21;004005;004017;00;1;1;2;2;00;;2;089.5684
4;04;005;020;01;04;1;00;21;004017;004005;00;1;1;2;2;00;;2;089.5684
4;04;005;020;02;01;1;00;21;004005;004010;05;2;1;2;2;05;;2;089.5684
4;04;005;020;02;02;1;05;21;004010;004001;00;2;1;3;2;00;;2;089.5684
4;04;005;020;02;03;1;00;21;004001;004005;00;2;1;2;2;00;;2;089.5684
4;04;005;020;02;04;1;00;21;004005;004010;00;2;1;2;2;05;;2;089.5684
4;04;005;020;02;05;1;00;21;004010;004005;00;2;1;1;2;00;;2;089.5684
4;04;004;021;01;01;1;00;21;004004;027010;00;2;2;2;2;00;;1;102.7940
4;04;004;021;01;02;1;00;21;027010;047002;00;2;2;2;2;00;;1;102.7940
4;04;004;021;01;03;1;00;21;047002;004004;00;2;2;2;2;00;;1;102.7940
4;04;004;021;02;01;1;02;21;004004;044020;00;1;1;2;2;00;;2;102.7940
4;04;004;021;02;02;1;02;22;044020;043020;00;;;;;;;;102.7940
4;04;004;021;02;03;1;02;22;043020;044020;00;;;;;;;;102.7940
4;04;004;021;02;04;1;02;21;004020;004004;00;1;1;1;2;00;;2;102.7940
4;04;009;023;01;01;1;00;21;004009;026006;00;1;1;2;2;00;;1;089.5684
4;04;009;023;01;02;1;00;21;026006;037001;28;1;1;4;3;03;;2;089.5684
4;04;009;023;01;05;1;20;21;037001;004010;00;1;1;2;2;07;;1;089.5684
4;04;009;023;01;06;1;00;21;004010;004009;00;1;1;1;2;00;;2;089.5684
4;04;008;024;01;01;1;00;21;004008;051010;00;1;1;3;2;00;;2;092.8381
4;04;008;024;01;02;1;00;21;051010;004008;00;1;1;2;2;00;;2;092.8381
4;04;008;024;01;03;1;00;21;004008;036008;15;1;1;2;3;00;;1;092.8381
4;04;008;024;01;05;1;15;21;037004;004008;00;1;1;2;2;00;;1;092.8381
4;04;011;025;01;02;1;00;11;004008;004007;00;;;;;;2;;015.6586
4;04;011;025;01;03;1;00;11;004007;004011;00;;;;;;2;;015.6586
4;04;011;025;01;04;1;00;22;004011;004009;00;;;;;;;;015.6586
4;04;011;025;01;05;1;00;22;004009;004008;00;;;;;;;;015.6586
4;04;011;025;01;06;1;00;22;004008;004011;00;;;;;;;;015.6586
4;04;011;025;01;07;1;00;22;004011;004008;00;;;;;;;;015.6586
4;04;011;025;01;08;1;00;22;004008;004010;02;;;;;;;;015.6586
4;04;011;025;01;09;1;02;22;004010;004012;00;;;;;;;;015.6586
4;04;011;025;01;10;1;00;22;004012;004008;00;;;;;;;;015.6586
4;04;011;025;01;11;1;00;22;004008;004008;00;;;;;;;;015.6586
4;04;011;025;01;12;1;00;22;004008;004009;00;;;;;;;;015.6586
4;04;011;025;01;13;1;00;22;004009;004011;00;;;;;;;;015.6586
4;04;011;025;02;01;1;00;21;004011;050033;00;1;1;3;2;00;;2;015.6586
4;04;011;025;02;02;1;00;21;050033;004011;00;1;1;1;3;00;;2;015.6586
4;04;011;025;02;03;1;01;21;004011;004008;00;1;1;0;;00;;2;015.6586
4;04;011;025;02;04;1;00;21;004008;004009;00;1;2;0;;00;;2;015.6586
4;04;011;025;02;05;1;00;21;004009;004011;00;1;3;1;3;00;;2;015.6586
4;04;011;025;02;06;1;00;21;004011;004009;00;1;4;0;;00;;2;015.6586
4;04;011;025;02;07;1;00;21;004009;004008;00;1;3;0;;00;;2;015.6586
4;04;011;025;02;08;1;00;21;004008;004011;00;1;2;2;2;00;;2;015.6586
4;04;011;025;02;09;1;00;21;004011;004008;00;1;2;4;2;00;;2;015.6586
4;04;011;025;02;10;1;00;21;004008;004010;02;1;2;2;2;00;;2;015.6586
4;04;011;025;02;11;1;02;21;004010;004012;00;1;2;2;2;00;;2;015.6586
4;04;011;025;02;12;1;00;21;004012;004008;00;1;2;0;;00;;2;015.6586
4;04;011;025;02;13;1;00;21;004008;004008;00;1;3;4;2;00;;2;015.6586
4;04;011;025;02;14;1;00;21;004008;004009;00;1;3;0;;00;;2;015.6586
4;04;011;025;02;15;1;00;21;004009;004011;00;1;4;1;3;00;;2;015.6586
4;04;011;025;03;02;1;00;22;004009;004011;00;;;;;;;;015.6586
4;04;011;025;03;03;1;00;22;004011;004009;00;;;;;;;;015.6586
4;04;011;025;03;04;1;00;22;004009;004011;00;;;;;;;;015.6586
4;04;011;025;04;02;1;00;22;004008;004009;00;;;;;;;;015.6586
4;04;011;025;04;03;1;00;22;004009;004011;00;;;;;;;;015.6586
4;04;011;025;04;04;1;00;22;004011;004009;00;;;;;;;;015.6586
4;04;011;025;04;05;1;00;22;004009;004008;00;;;;;;;;015.6586
4;04;011;025;04;06;1;01;22;004008;004008;00;;;;;;;;015.6586
4;04;011;025;04;07;1;00;22;004008;004009;00;;;;;;;;015.6586
4;04;011;025;04;08;1;00;22;004009;004011;00;;;;;;;;015.6586
4;04;022;026;01;01;1;00;21;004022;050002;02;2;1;2;2;05;;2;089.5684
4;04;022;026;01;04;1;02;21;050002;004022;00;2;1;1;2;00;;2;089.5684
4;04;022;026;02;01;1;00;21;004022;007027;00;1;1;1;2;00;;1;089.5684
4;04;022;026;02;02;1;00;21;007027;013007;00;1;1;2;2;00;;2;089.5684
4;04;022;026;02;03;1;00;21;013007;007027;00;1;1;1;2;00;;2;089.5684
4;04;022;026;02;04;1;00;21;007027;004022;00;1;1;1;2;00;;1;089.5684
4;04;022;026;02;05;1;00;13;004022;005006;00;;;;;;;;089.5684
4;04;022;026;02;06;1;00;13;005006;004022;00;;;;;;;;089.5684
4;04;023;027;01;01;1;00;21;004023;030008;00;1;1;3;2;00;;1;089.5684
4;04;023;027;01;02;1;00;21;030008;009027;00;1;1;3;2;00;;1;089.5684
