FICHE;SECT1;SECT2;ECH;NUMPERS;P2;P3;P4;P5;P6;P7;P8;P9;P10;Codif_PCS;P14;P15SECTEUR;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P1;P12A1;P12B1;P13A1;P12A2;P12B2;P13A2;P12A3;P12B3;P13A3;L10;L11;L12;P24A;P24B;Coef
2;30;002;028;05;1;3;03;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;070.9540
2;30;006;029;01;1;1;26;1;1;1;6;1;0;47;1;;;;;5;3;1;5;5;5;1;1;5;;;;;;;;;;;;5;5;069.2341
2;30;006;029;02;1;4;25;1;1;1;0;4;0;88;2;033003;3;;3;1;5;5;4;4;4;1;1;5;;;;;;;;;;;;5;5;069.2341
2;30;006;029;03;2;4;24;1;1;2;0;4;1;88;2;036001;3;;3;1;5;5;5;3;3;1;1;5;;;;;;;;;;;;5;5;069.2341
2;30;006;029;04;2;4;22;1;1;2;0;4;0;87;2;033003;3;;3;1;5;5;5;3;3;2;1;5;;;;;;;;;;;;5;5;069.2341
2;30;006;029;05;2;4;22;1;1;1;0;4;1;87;2;033003;3;;3;1;5;5;5;3;3;1;1;5;;;;;;;;;;;;5;5;069.2341
2;30;005;032;01;1;1;56;2;2;2;3;7;0;51;;;;;;5;5;5;4;2;2;2;1;2;2;1;;;;;;;03;;;4;4;087.2111
2;30;007;033;01;2;1;33;1;1;1;6;1;0;31;2;031002;2;;1;5;5;2;2;1;1;2;1;1;2;1;;;;;;;41;09;6;5;5;085.0972
2;30;007;034;01;1;1;26;1;1;2;0;4;0;88;2;033003;3;;1;5;5;5;4;1;1;1;1;1;2;1;;;;;;;22;;;3;4;074.9057
2;30;007;034;02;1;4;23;1;1;2;0;4;0;86;2;031012;3;;1;4;5;5;4;1;1;1;1;1;2;1;;;;;;;22;;;4;4;074.9057
2;30;007;034;03;1;4;22;1;1;2;0;4;0;87;2;025006;3;;1;5;5;5;4;1;1;1;1;1;2;1;;;;;;;22;;;4;4;074.9057
2;30;004;035;01;2;1;48;1;2;1;8;1;0;41;2;017007;1;1;;4;5;1;4;5;5;1;1;5;;;;;;;;;;01;2;5;4;070.6892
2;30;004;035;02;1;3;20;1;1;1;0;4;0;86;2;025008;2;;3;4;5;3;1;2;2;1;1;1;2;1;;;;;;;22;;;5;4;070.6892
2;30;004;036;01;1;1;28;1;1;1;6;1;0;46;2;968231;1;2;;4;5;1;4;1;2;1;1;4;2;1;;;;;;;75;;;5;1;070.6892
2;30;004;036;02;2;2;28;1;1;1;6;1;0;36;2;050002;1;3;;4;5;1;4;2;2;1;1;5;;;;;;;;;;;;5;4;070.6892
2;30;008;039;01;1;1;31;1;1;2;6;6;0;82;;;;;;5;5;5;5;1;1;1;1;1;2;1;;;;;;;28;;;5;5;070.6892
2;30;008;039;02;2;2;29;1;1;2;6;6;0;82;;;;;;5;5;5;5;1;1;1;1;1;2;1;;;;;;;25;;;3;5;070.6892
2;30;006;040;01;2;1;33;1;1;2;5;1;0;46;2;036005;3;;1;4;5;5;4;3;3;1;1;5;;;;;;;;;;07;5;5;5;087.2111
2;30;002;043;01;2;1;36;1;2;1;6;1;0;56;2;034007;3;;1;1;5;5;5;5;1;1;1;5;;;;;;;;;;05;2;5;5;074.9057
2;30;002;043;02;1;2;33;1;1;1;6;1;0;32;2;957463;3;;1;5;5;5;5;5;5;1;1;4;2;2;;;;;;;20;07;6;5;2;074.9057
2;30;002;043;03;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;074.9057
2;30;009;044;01;2;1;23;1;1;1;0;4;0;88;2;036011;2;;3;1;5;4;3;3;3;1;1;5;;;;;;;;;;;;4;3;087.2111
2;30;005;045;01;1;1;35;1;1;3;5;6;0;21;;;;;;4;5;5;3;1;1;1;1;1;2;1;;;;;;;41;;;1;4;081.9880
2;30;005;045;02;2;2;30;1;1;2;0;5;0;82;;;;;;5;5;5;4;1;1;2;2;5;;;;;;;;;;;;2;4;081.9880
2;30;005;045;03;2;3;04;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;081.9880
2;30;005;045;04;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;081.9880
2;30;007;049;01;1;1;44;1;2;2;6;6;0;36;;;;;;4;5;5;4;2;2;1;1;1;2;2;;;;;;;04;;;5;5;085.0972
2;30;001;052;01;2;1;24;1;1;1;6;1;2;88;2;017007;2;;1;2;5;5;5;4;1;1;1;1;2;2;;;;;;;25;07;2;5;3;087.2111
2;30;008;053;01;2;1;22;1;1;1;0;4;0;86;2;018006;3;;2;3;5;5;5;1;1;1;1;1;2;1;;;;;;;22;;;5;5;087.2111
2;30;007;054;01;2;2;55;1;1;1;3;7;0;54;;;;;;5;5;5;4;1;1;1;1;5;;;;;;;;;;;;5;5;074.9057
2;30;007;054;02;1;1;53;1;1;1;0;1;0;31;1;;;;;4;5;1;4;2;2;1;1;5;;;;;;;;;;;;5;5;074.9057
2;30;007;054;03;2;3;24;1;1;1;0;4;0;88;2;033003;3;;3;1;5;4;4;2;2;1;1;5;;;;;;;;;;;;5;5;074.9057
2;30;008;055;01;1;1;40;1;1;1;7;6;0;66;;;;;;4;5;1;4;4;4;1;1;5;;;;;;;;;;;;4;5;087.2111
2;30;006;058;01;1;1;34;1;1;1;4;1;0;41;2;027005;3;;2;1;5;5;5;4;4;1;1;5;;;;;;;;;;07;6;5;5;087.2111
2;30;001;060;01;2;1;83;1;2;1;4;7;0;46;;;;;;5;5;5;3;3;3;2;1;5;;;;;;;;;;;;5;5;087.2111
2;30;006;061;01;1;1;26;1;1;1;6;9;2;55;;;;;;1;5;5;2;4;4;1;1;5;;;;;;;;;;;;5;4;087.2111
2;30;003;063;01;2;1;32;1;1;1;6;1;0;32;2;032011;1;1;;5;5;1;2;2;2;1;1;1;2;1;;;;;;;41;07;6;2;5;087.2111
2;30;008;064;01;1;1;52;1;1;2;1;6;0;66;;;;;;5;5;5;5;2;2;1;1;1;2;1;;;;;;;04;;;5;5;070.6892
2;30;008;064;02;2;2;52;2;2;2;8;8;0;82;;;;;;5;5;5;5;4;4;1;1;5;;;;;;;;;;;;5;5;070.6892
2;30;007;072;01;2;1;38;2;2;2;1;8;0;82;;;;;;5;5;5;4;2;2;1;1;1;2;1;;;;;;;35;;;5;5;069.2341
2;30;007;072;02;2;3;22;1;2;3;3;1;0;55;2;025006;3;;2;3;5;5;4;1;1;1;1;5;;;;;;;;;;08;6;5;5;069.2341
2;30;007;072;03;2;3;21;1;1;3;2;2;0;85;2;031011;3;;2;3;5;5;4;1;1;1;1;1;2;1;;;;;;;22;;;5;5;069.2341
2;30;007;072;04;2;3;20;1;2;3;2;2;0;66;2;032007;3;;1;3;5;5;4;1;1;1;1;5;;;;;;;;;;06;6;5;5;069.2341
2;30;007;072;05;2;3;18;1;2;1;0;4;0;85;2;028002;1;3;;3;5;1;1;2;2;2;1;1;2;1;;;;;;;22;;;5;5;069.2341
2;30;007;072;06;1;3;13;2;1;2;0;5;0;84;2;036011;;;;3;5;5;1;1;1;1;1;1;2;1;;;;;;;22;;;5;5;069.2341
2;30;007;072;07;1;3;03;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;069.2341
2;30;003;073;01;2;1;90;2;2;2;2;7;0;54;;;;;;5;5;5;2;5;5;2;1;5;;;;;;;;;;;;5;5;085.0972
2;30;005;074;01;1;1;35;1;1;2;2;1;0;61;2;061074;3;;1;1;5;5;4;1;1;1;1;4;1;1;;;;;;;00;90;2;5;1;070.6892
2;30;005;074;02;2;4;25;1;1;1;6;2;0;55;2;034006;1;1;;2;5;3;5;1;1;1;1;1;2;1;;;;;;;40;08;6;5;5;070.6892
2;30;005;076;01;2;4;55;2;2;1;6;8;0;41;;;;;;5;5;5;1;2;2;1;1;5;;;;;;;;;;;;5;5;070.9540
2;30;005;076;02;2;4;55;2;2;2;6;8;0;41;;;;;;5;5;5;1;2;2;2;1;5;;;;;;;;;;;;5;5;070.9540
2;30;005;076;03;1;1;33;1;1;1;6;1;0;32;2;024010;1;2;;4;5;1;1;2;2;1;1;5;;;;;;;;;;02;3;5;5;070.9540
2;30;005;076;04;2;2;29;1;1;1;6;8;0;32;;;;;;5;5;1;1;2;2;1;1;5;;;;;;;;;;;;5;5;070.9540
2;30;005;076;05;2;3;04;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;070.9540
2;30;005;076;06;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;070.9540
2;30;008;077;01;2;1;23;1;1;2;0;4;0;86;2;030003;3;;1;5;5;5;2;2;2;1;1;4;2;1;;;;;;;;;;5;3;087.2111
2;30;002;078;01;1;1;33;1;1;2;5;6;0;46;;;;;;5;5;5;5;3;3;2;1;5;;;;;;;;;;;;5;5;087.2111
2;30;004;079;01;2;2;30;1;1;1;6;1;0;41;2;030001;1;3;;4;4;1;3;3;3;1;1;5;;;;;;;;;;01;2;5;5;070.6892
2;30;004;079;02;1;1;28;1;1;1;3;2;0;61;2;036005;3;;3;5;1;3;3;4;4;1;1;5;;;;;;;;;;04;6;5;4;070.6892
2;30;005;081;01;1;1;23;1;1;1;6;1;0;55;2;009008;1;2;;2;5;2;5;2;2;1;1;5;;;;;;;;;;09;5;5;3;087.2111
2;30;007;082;01;1;1;33;1;1;1;5;1;0;47;2;999999;1;3;;4;5;1;4;3;3;3;1;5;;;;;;;;;;;6;5;5;074.9057
2;30;007;082;02;2;2;32;1;1;1;6;1;0;41;2;011001;1;2;;4;5;1;3;3;3;2;1;5;;;;;;;;;;04;5;5;5;074.9057
2;30;007;082;03;1;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;074.9057
2;30;004;085;01;1;1;25;1;1;3;5;1;0;55;2;032012;3;;3;5;5;5;3;1;1;1;1;5;;;;;;;;;;08;1;5;5;087.2111
2;30;001;086;01;2;1;41;1;1;1;3;1;0;54;2;051009;3;;3;4;5;5;2;3;3;1;1;4;2;1;;;;;;;25;87;3;5;1;070.6892
2;30;001;086;02;1;3;14;2;1;2;0;5;0;84;2;031014;;;;4;5;5;2;3;3;1;1;2;2;1;;;;;;;28;;;5;5;070.6892
2;30;006;088;01;1;2;32;1;1;1;5;6;0;82;;;;;;4;5;1;3;3;3;1;1;5;;;;;;;;;;;;5;5;074.9057
2;30;006;088;02;2;1;32;1;1;1;5;1;1;41;2;042027;1;2;;4;5;1;2;3;3;1;1;5;;;;;;;;;;05;4;5;5;074.9057
2;30;006;088;03;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;074.9057
2;30;005;089;01;1;1;35;1;1;1;4;1;0;41;2;030005;2;;1;4;5;2;4;3;4;1;1;5;;;;;;;;;;06;6;4;4;070.9540
2;30;005;089;02;2;2;33;1;1;1;3;1;0;56;2;009009;3;;1;4;5;1;4;3;4;1;1;5;;;;;;;;;;01;6;4;4;070.9540
2;30;005;089;03;2;3;09;2;2;2;0;5;0;83;2;030004;;;;5;5;5;2;2;2;1;1;5;;;;;;;;;;;;4;4;070.9540
2;30;005;089;04;2;3;06;2;2;2;0;5;0;83;2;030004;;;;5;5;5;2;2;2;1;1;5;;;;;;;;;;;;4;4;070.9540
2;30;005;089;05;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;070.9540
2;30;005;091;01;2;2;32;1;1;1;6;1;0;32;2;030001;1;3;;4;5;4;4;1;1;1;1;5;;;;;;;;;;08;6;5;5;070.6892
2;30;005;091;02;1;1;29;1;1;1;6;1;0;54;2;032012;3;;2;4;5;4;4;1;1;1;1;5;;;;;;;;;;03;3;5;5;070.6892
2;30;001;093;01;1;1;25;1;1;1;6;1;1;31;1;;;;;5;5;3;3;1;1;1;1;1;2;1;;;;;;;22;;;4;5;087.2111
2;30;007;095;01;1;1;45;1;1;2;2;2;0;66;2;037001;3;;1;1;5;5;5;2;2;1;1;5;;;;;;;;;;08;3;5;4;081.9880
2;30;007;095;02;2;2;35;1;2;2;2;1;0;56;2;035002;3;;1;5;5;5;5;1;1;1;1;1;2;1;;;;;;;41;05;4;5;4;081.9880
2;30;007;095;03;2;3;08;2;2;2;0;5;0;83;2;030004;;;;5;5;5;5;2;2;1;1;5;;;;;;;;;;;;5;4;081.9880
2;30;007;095;04;1;3;04;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;081.9880
2;30;004;096;01;1;4;35;1;1;2;6;1;0;32;1;;;;;5;5;5;4;2;2;3;1;5;;;;;;;;;;;;5;3;070.6892
2;30;004;096;02;2;1;20;1;1;1;0;4;0;81;2;030003;3;;1;5;5;5;3;2;2;1;1;5;;;;;;;;;;;;5;2;070.6892
2;30;004;097;01;2;1;58;1;2;1;2;7;0;51;;;;;;5;5;3;3;2;2;1;1;5;;;;;;;;;;;;5;4;087.2111
2;30;002;099;01;2;1;23;1;1;2;0;4;1;88;2;025008;3;;3;5;5;5;5;4;1;2;1;1;2;2;;;;;;;23;;;1;4;087.2111
2;30;008;101;01;1;1;36;1;2;1;2;1;0;61;2;016005;3;;1;5;5;1;2;5;5;1;1;5;;;;;;;;;;01;6;5;5;070.6892
2;30;008;101;02;2;2;27;1;1;1;6;2;0;56;2;035001;3;;1;1;5;5;2;5;5;1;1;5;;;;;;;;;;01;3;5;5;070.6892
2;30;007;102;01;1;1;35;1;2;1;8;1;0;66;2;012009;1;3;;5;5;1;3;3;3;1;1;5;;;;;;;;;;08;1;4;4;087.2111
2;30;002;103;01;2;1;26;1;2;2;4;1;0;56;2;030009;3;;1;5;5;5;1;2;2;1;1;5;;;;;;;;;;09;2;5;5;070.6892
2;30;002;103;02;2;4;26;1;2;1;5;1;0;55;2;030001;1;1;;2;5;1;5;3;3;1;1;5;;;;;;;;;;05;2;5;5;070.6892
2;30;008;104;01;1;1;22;1;1;1;0;4;1;88;2;033003;3;;1;5;5;5;1;1;1;1;1;1;2;1;;;;;;;22;;;5;2;070.6892
2;30;008;104;02;1;4;22;1;1;1;2;1;0;36;2;016009;3;;2;5;5;5;1;1;1;1;1;5;;;;;;;;;;08;2;5;4;070.6892
2;30;008;107;01;2;1;28;1;1;2;6;1;0;41;2;968004;2;;1;2;5;5;2;5;2;1;1;4;2;2;;;;;;;99;08;6;5;1;087.2111
2;30;003;108;01;1;2;86;1;2;1;6;7;0;32;;;;;;5;5;5;2;1;5;1;1;1;1;1;;;;;;;00;;;5;5;074.9057
2;30;003;108;02;2;2;82;2;2;1;2;7;0;82;;;;;;5;5;5;2;1;5;1;2;1;2;1;;;;;;;18;;;5;5;074.9057
2;30;003;108;03;1;3;56;2;2;1;6;6;0;51;;;;;;5;5;1;5;4;5;1;1;1;2;1;;;;;;;18;;;5;5;074.9057
2;30;003;109;01;2;1;22;1;1;1;0;4;0;88;2;030003;3;;1;2;5;5;5;4;4;1;1;5;;;;;;;;;;;;5;4;087.2111
2;30;005;110;01;2;1;33;1;1;1;5;1;0;51;2;037003;3;;1;5;5;3;3;1;1;1;1;1;2;1;;;;;;;40;08;2;5;3;087.2111
2;30;006;115;01;1;1;51;1;1;1;6;1;0;36;2;037001;2;;3;2;5;2;4;2;1;1;1;1;2;1;;;;;;;41;83;6;5;5;087.2111
2;30;004;116;01;1;1;21;1;1;1;0;4;1;87;2;025007;2;;1;2;5;2;2;3;3;1;1;5;;;;;;;;;;;;5;4;070.6892
2;30;004;116;02;1;4;21;1;1;1;0;4;0;86;2;030004;2;;1;5;5;2;2;3;3;1;1;5;;;;;;;;;;;;5;4;070.6892
2;30;003;118;01;1;1;33;1;2;2;2;1;1;51;2;035002;3;;1;5;5;5;1;5;1;1;1;5;;;;;;;;;;08;6;5;5;070.6892
2;30;003;118;02;2;2;24;1;1;2;4;6;0;55;;;;;;5;5;5;2;5;2;1;1;5;;;;;;;;;;;;5;5;070.6892
2;30;006;119;01;1;1;25;1;1;1;6;1;0;36;2;031002;2;;2;5;5;1;4;5;1;1;1;1;2;1;;;;;;;20;05;4;5;5;070.6892
2;30;006;119;02;1;4;20;1;1;1;6;3;0;47;2;013011;;;;5;5;1;4;5;5;3;2;1;2;1;;;;;;;20;;;5;2;070.6892
2;30;003;120;01;1;1;20;1;1;2;0;4;0;86;2;031015;3;;1;5;5;5;4;5;5;1;2;5;;;;;;;;;;;;5;5;087.2111
2;30;009;126;01;2;1;23;1;1;1;0;4;0;87;2;036010;3;;3;4;5;5;5;3;3;1;1;5;;;;;;;;;;;;5;5;070.6892
2;30;009;126;02;2;4;21;1;1;2;0;4;0;87;2;033003;3;;3;5;5;5;5;1;1;1;1;1;2;1;;;;;;;22;;;5;5;070.6892
2;30;002;128;01;2;1;20;1;1;1;0;5;0;86;1;;;;;1;5;5;3;4;4;1;1;5;;;;;;;;;;;;5;4;087.2111
2;30;005;134;01;1;1;65;2;2;2;1;7;0;66;;;;;;5;5;5;5;5;5;2;1;5;;;;;;;;;;;;5;5;087.2111
2;30;005;136;01;1;1;86;1;1;1;2;7;0;61;;;;;;5;5;5;5;5;5;2;1;5;;;;;;;;;;;;5;5;070.6892
2;30;005;136;02;2;2;82;1;1;1;2;7;0;55;;;;;;5;5;5;4;3;3;1;1;5;;;;;;;;;;;;5;5;070.6892
2;30;004;137;01;2;2;46;1;1;1;3;2;0;51;2;006024;1;2;;3;5;1;4;5;5;1;1;5;;;;;;;;;;01;4;5;5;074.9057
2;30;004;137;02;1;1;46;1;1;1;5;1;0;51;2;030004;2;;2;3;3;1;4;4;4;1;1;5;;;;;;;;;;99;6;5;5;074.9057
2;30;004;137;03;1;3;19;1;1;1;0;4;0;87;2;033003;2;;1;3;5;2;2;1;1;1;1;4;2;1;;;;;;;22;;;5;5;074.9057
2;30;006;139;01;1;1;25;1;1;1;5;2;0;55;2;035002;3;;3;1;5;2;4;5;5;1;1;5;;;;;;;;;;06;2;5;5;087.2111
2;30;005;140;01;1;1;37;2;2;2;2;1;0;51;2;028014;3;;2;1;5;5;4;5;5;1;1;5;;;;;;;;;;06;2;5;5;087.2111
2;30;003;141;01;2;1;20;1;1;2;0;4;0;88;2;036013;3;;2;1;5;5;5;3;3;1;1;5;;;;;;;;;;;;5;3;087.2111
2;30;004;144;01;1;1;28;1;1;1;6;1;0;41;2;054054;1;3;;1;5;1;3;2;2;1;1;5;;;;;;;;;;08;6;5;4;087.2111
2;30;002;147;01;1;1;18;1;1;2;3;3;0;85;2;011005;3;;2;4;5;5;4;1;1;1;1;1;2;1;;;;;;;30;;;5;5;087.2111
2;30;005;148;01;1;1;39;1;2;1;4;1;0;48;2;006013;1;2;;5;5;1;4;2;2;1;1;5;;;;;;;;;;96;2;5;5;074.9057
2;30;005;148;02;2;2;31;1;1;2;6;1;0;41;2;018007;3;;2;2;5;5;2;1;1;1;1;1;2;1;;;;;;;41;00;2;5;4;074.9057
2;30;005;148;03;1;3;02;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;074.9057
2;30;006;151;01;2;1;25;1;1;1;0;3;1;87;2;028005;3;;2;1;5;5;3;2;2;1;1;4;2;2;;;;;;;28;;;5;1;070.6892
2;30;006;151;02;2;4;25;1;1;1;6;2;2;51;2;029005;3;;2;1;5;5;5;5;4;1;1;5;;;;;;;;;;08;2;5;3;070.6892
2;30;004;153;01;1;1;54;1;1;1;6;2;0;31;1;;;;;2;5;2;4;4;4;1;1;5;;;;;;;;;;;;5;5;087.2111
2;30;007;154;01;1;1;54;1;1;2;6;1;0;31;2;028006;3;;2;5;5;5;3;1;1;1;1;5;;;;;;;;;;08;2;5;4;070.9540
2;30;007;154;02;2;2;52;1;1;1;6;1;0;31;1;;;;;1;5;5;3;2;2;1;1;5;;;;;;;;;;;;5;5;070.9540
2;30;007;154;03;1;3;23;1;1;2;0;3;0;87;2;030007;3;;1;1;5;5;4;3;3;1;1;5;;;;;;;;;;;;5;5;070.9540
2;30;007;154;04;1;3;17;1;1;2;0;2;0;89;2;030009;;;;5;5;5;5;3;3;1;1;5;;;;;;;;;;08;2;5;4;070.9540
2;30;007;154;05;1;3;16;2;1;2;0;5;0;84;2;035011;;;;5;5;5;5;3;3;1;1;5;;;;;;;;;;;;5;5;070.9540
2;30;007;157;01;1;1;25;1;1;2;0;4;0;88;2;018006;3;;3;5;5;5;4;1;1;1;1;1;2;1;;;;;;;22;;;5;4;087.2111
2;30;002;160;01;2;1;40;2;1;2;6;2;0;32;2;030002;3;;1;5;5;5;5;2;2;1;1;5;;;;;;;;;;07;5;5;4;070.6892
2;30;002;160;02;1;3;17;1;1;2;0;5;0;85;2;036011;;;;4;5;5;5;1;1;1;1;1;2;1;;;;;;;15;;;5;5;070.6892
2;31;007;004;01;2;1;59;1;1;1;6;1;0;32;2;036002;2;;1;1;5;4;4;4;4;1;1;5;;;;;;;;;;03;3;4;4;114.5584
2;31;005;005;01;2;2;31;1;1;1;3;1;0;48;2;030008;1;2;;4;5;1;4;3;3;1;1;5;;;;;;;;;;03;1;5;3;092.8556
2;31;005;005;02;1;1;29;1;1;1;3;2;0;54;2;031013;1;3;;4;5;1;5;5;5;1;1;5;;;;;;;;;;08;5;5;5;092.8556
2;31;007;006;01;1;1;53;1;1;1;3;1;0;82;2;026003;1;3;;2;5;2;5;4;4;1;1;5;;;;;;;;;;03;5;5;5;098.3942
2;31;007;006;02;2;2;47;1;1;2;3;6;0;55;;;;;;5;5;5;5;1;1;1;1;5;;;;;;;;;;;;5;5;098.3942
2;31;007;006;03;2;3;21;1;1;1;0;4;0;86;2;025009;3;;1;5;5;5;4;5;1;1;1;1;2;1;;;;;;;22;;;5;5;098.3942
2;31;013;007;01;2;1;35;2;2;2;2;1;0;55;2;037013;3;;1;3;5;5;1;4;4;1;1;5;;;;;;;;;;88;4;4;4;114.5584
2;31;012;008;01;1;1;66;2;1;1;6;2;0;32;1;;;;;1;5;5;2;2;2;1;1;5;;;;;;;;;;;;3;3;114.5584
2;31;013;011;01;2;1;22;1;1;1;0;4;0;88;2;025010;3;;1;5;5;5;5;1;1;1;1;1;2;1;1;2;1;1;2;1;22;;;5;3;114.5584
2;31;009;012;01;1;2;65;2;1;1;6;7;0;32;;;;;;4;5;4;2;4;4;1;1;5;;;;;;;;;;;;5;4;090.6049
2;31;009;012;02;2;1;63;1;1;1;6;7;0;41;;;;;;3;5;2;4;4;4;1;1;5;;;;;;;;;;;;5;4;090.6049
2;31;013;013;01;1;1;22;1;1;1;0;4;0;87;2;033003;2;;1;5;5;5;4;1;1;1;1;5;;;;;;;;;;;;5;2;114.5584
2;31;010;014;01;1;1;31;1;1;1;5;1;0;54;2;032012;2;;1;1;5;5;5;4;5;1;1;5;;;;;;;;;;99;2;5;3;114.5584
2;31;004;015;01;2;2;42;1;1;1;6;1;0;32;2;031012;2;;2;5;5;2;4;2;2;1;1;5;;;;;;;;;;06;2;5;4;110.3728
2;31;004;015;02;1;1;41;1;1;1;5;1;0;36;2;041028;1;3;;5;5;1;5;4;4;1;1;5;;;;;;;;;;06;3;5;5;110.3728
2;31;004;015;03;2;3;10;2;1;2;0;5;0;82;2;032006;;;;5;5;5;2;4;4;1;1;5;;;;;;;;;;;;5;5;110.3728
2;31;004;015;04;1;3;08;2;2;2;0;5;0;82;2;032006;;;;5;5;5;2;4;4;1;1;5;;;;;;;;;;;;5;5;110.3728
2;31;008;016;01;2;1;72;1;2;1;3;7;0;48;;;;;;5;5;4;2;1;1;2;1;1;2;1;;;;;;;19;;;5;5;092.8556
2;31;008;016;02;2;3;45;1;2;2;3;2;0;41;2;019001;3;;3;2;5;5;4;1;1;1;1;1;2;1;;;;;;;04;07;5;5;4;092.8556
2;31;004;017;01;1;1;27;1;1;1;4;1;0;36;2;022001;1;1;;5;5;1;4;5;5;1;1;5;;;;;;;;;;05;5;5;4;092.8556
2;31;004;017;02;2;2;27;1;1;1;6;1;0;51;2;975001;1;1;;5;5;1;1;5;5;1;1;5;;;;;;;;;;05;5;5;4;092.8556
2;31;014;021;01;1;1;82;1;2;1;3;7;0;55;;;;;;5;5;1;3;2;2;1;1;2;1;1;;;;;;;00;;;5;4;092.8556
2;31;014;021;02;2;4;76;1;2;1;3;7;0;54;;;;;;5;5;3;1;3;2;1;1;2;1;1;;;;;;;00;;;5;4;092.8556
2;31;012;022;01;1;1;43;1;1;1;5;1;0;61;2;006005;1;3;;5;5;1;4;4;5;1;1;5;;;;;;;;;;07;2;5;5;110.3728
2;31;012;022;02;2;2;37;1;1;1;4;1;0;48;2;037002;2;;1;5;5;2;4;5;5;1;1;5;;;;;;;;;;06;4;5;5;110.3728
2;31;012;022;03;1;3;16;1;1;2;0;5;0;85;2;031007;;;;2;5;5;3;4;4;1;1;5;;;;;;;;;;;;5;5;110.3728
2;31;012;022;04;2;3;10;1;1;2;0;5;0;83;2;031014;;;;5;5;5;2;4;4;1;1;5;;;;;;;;;;;;5;5;110.3728
2;31;005;023;01;2;1;58;2;1;1;6;1;0;36;2;031001;3;;1;5;5;5;4;3;3;1;1;5;;;;;;;;;;03;2;5;3;114.5584
2;31;002;024;01;1;1;51;1;1;1;6;1;0;31;2;037001;1;1;;2;5;1;5;5;3;1;1;5;;;;;;;;;;89;2;5;5;090.9443
2;31;002;024;02;2;2;47;1;1;1;6;1;0;31;2;037002;2;;1;4;5;4;5;5;4;1;1;5;;;;;;;;;;86;2;5;5;090.9443
2;31;002;024;03;2;3;21;1;1;1;0;4;0;88;2;975009;3;;1;;;;;;;1;2;5;;;;;;;;;;;;;;090.9443
2;31;002;024;04;2;3;19;1;1;1;0;7;0;86;;;;;;1;5;4;5;5;4;1;1;5;;;;;;;;;;;;5;5;090.9443
2;31;002;024;05;1;3;15;1;1;2;0;5;0;85;2;031007;;;;1;5;5;5;5;4;1;1;5;;;;;;;;;;;;5;5;090.9443
2;31;002;026;01;2;1;85;2;2;1;4;7;0;82;;;;;;5;5;5;4;4;4;2;1;1;2;1;1;1;1;1;1;1;40;;;5;5;114.5584
2;31;008;029;01;2;2;40;2;1;1;5;1;0;22;2;037002;2;;1;1;5;3;5;1;1;1;1;1;2;1;;;;;;;41;94;2;5;5;098.3942
2;31;008;029;02;1;1;35;1;1;1;5;1;0;32;2;031008;2;;3;2;5;2;5;3;3;1;1;5;;;;;;;;;;05;5;5;5;098.3942
2;31;008;029;03;2;3;02;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;098.3942
2;31;005;030;01;2;1;65;1;1;1;6;1;0;32;2;033001;1;2;;5;5;1;4;5;3;1;1;5;;;;;;;;;;73;4;5;5;092.8556
2;31;005;030;02;1;2;62;1;1;1;6;1;0;32;2;211001;;;;5;5;5;5;5;5;3;2;5;;;;;;;;;;84;6;5;5;092.8556
2;31;007;031;01;1;1;63;2;1;1;6;7;0;32;;;;;;1;5;3;2;5;4;1;1;5;;;;;;;;;;;;5;5;092.8556
2;31;007;031;02;2;2;58;1;1;1;6;1;0;32;2;031007;2;;2;2;5;2;2;5;4;1;1;5;;;;;;;;;;73;4;5;5;092.8556
2;31;014;034;01;1;1;28;1;1;1;5;1;0;41;2;031008;3;;1;5;2;2;5;5;5;1;1;5;;;;;;;;;;03;2;5;5;092.8556
2;31;014;034;02;2;2;24;1;1;1;5;1;0;41;2;036005;2;;1;2;5;2;2;1;1;1;1;1;2;1;;;;;;;20;08;4;5;5;092.8556
2;31;011;037;01;2;1;50;1;1;1;5;1;0;51;2;032005;1;2;;5;5;2;2;5;5;1;1;5;;;;;;;;;;99;2;5;5;092.8556
2;31;011;037;02;1;2;49;1;1;1;2;1;0;32;2;037003;2;;2;5;1;2;5;5;5;1;1;5;;;;;;;;;;06;6;5;5;092.8556
2;31;014;038;01;2;1;61;2;2;2;3;7;0;61;;;;;;5;5;5;1;4;4;1;1;5;;;;;;;;;;;;4;4;092.8556
