FICHE;DATEJJ;DATEMM;DATEAA;SECT1;SECT2;ECH;JOURSEM_DEP;M1;M2;M3;M4;M5;M6;M7A1 ;M8A1;M9A1;M10A1;M11A1 ;M12A1 ;M13A1 ;M7A2 ;M8A2;M9A2;M10A2;M11A2 ;M12A2 ;M13A2 ;M7A3 ;M8A3;M9A3;M10A3;M11A3 ;M12A3 ;M13A3 ;M7A4 ;M8A4;M9A4;M10A4;M11A4 ;M12A4 ;M13A4 ;Coef;L1 ;L2 ;L3 ;L4 ;L5A1 ;L32A1 ;L5A2;L32A2 ;L5A3 ;L32A3 ;L5A4 ;L32A4 ;L6 ;L7 ;L8 ;L9 ;L31 ;R1 ;R2 ;R3 ;R4 
1;23;05;09;10;003;095;5;1;1;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108.3095;1;;0;1977;;;;;;;;;0;4;;;03;;;000100;
1;08;05;09;10;004;098;4;1;2;1;1;1;2;1;3;2003;06;1;1;2;1;1;1996;06;1;1;2;;;;;;;;;;;;;;;097.2324;2;17;3;2001;2006;2;1996;2;;;;;4;2;1;2;08;000750;;000330;
1;28;05;09;10;011;102;3;3;4;1;1;1;1;1;2;1997;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;097.2324;3;;2;1998;1999;2;;;;;;;1;2;1;3;11;;;;
1;15;05;09;10;003;103;4;1;1;1;1;2;1;1;1;1996;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;091.7970;2;;3;1965;1996;2;;;;;;;1;2;2;;06;;;000500;
1;15;05;09;10;003;105;4;2;2;1;1;1;2;1;3;2000;05;1;2;2;1;3;1994;05;1;1;2;;;;;;;;;;;;;;;097.2324;2;25;1;2006;2000;2;1996;2;;;;;5;3;;;08;001100;;000200;
1;07;05;09;10;022;106;3;1;1;1;1;1;3;1;1;1992;11;1;1;2;1;3;1999;04;1;1;2;1;1;2002;07;1;1;2;;;;;;;;116.7013;1;;3;1955;1997;2;2002;2;2006;2;;;3;2;2;;11;;;;
1;19;05;09;10;012;109;1;1;1;1;1;1;1;1;3;2001;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;091.7970;1;;1;1976;2001;2;;;;;;;2;2;1;4;07;;;000350;
1;08;05;09;10;005;111;4;1;4;1;1;1;2;1;1;1992;05;1;2;2;1;1;2001;07;1;1;2;;;;;;;;;;;;;;;097.2324;1;;2;1995;2000;2;2008;2;;;;;5;2;1;4;06;;001000;000250;
1;05;05;09;10;012;112;1;1;1;1;2;1;1;1;1;2005;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;091.7970;1;;2;1961;2005;2;;;;;;;2;2;2;;06;;;000300;
1;23;05;09;10;013;114;5;3;2;1;1;1;1;1;1;2007;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;108.3095;3;20;2;1993;2007;2;;;;;;;1;3;;;07;000320;;000090;
1;05;05;09;10;025;115;1;1;2;1;1;1;2;1;3;2003;;1;1;2;1;1;1980;;1;1;2;;;;;;;;;;;;;;;097.2324;2;;3;1993;2004;2;1981;2;;;;;4;4;;;11;;;;
1;13;06;09;10;013;116;5;1;1;1;1;1;2;1;3;2002;06;1;1;2;1;2;2000;06;1;1;2;;;;;;;;;;;;;;;091.7970;2;;4;1986;2002;2;2000;2;;;;;5;4;;;09;;;000200;
1;12;06;09;10;024;117;4;1;1;1;1;1;2;1;3;2002;07;1;1;2;1;3;2002;05;1;1;2;;;;;;;;;;;;;;;091.7970;1;;2;1955;2002;2;2009;2;;;;;2;2;2;;07;;;000200;
1;12;06;09;10;016;121;4;1;1;1;1;1;2;1;3;2007;06;1;1;2;1;2;1999;04;1;1;2;;;;;;;;;;;;;;;091.7970;2;;2;1970;2007;2;1999;2;;;;;2;1;1;1;08;;;000240;
1;11;06;09;10;024;122;3;1;2;1;1;1;2;1;3;2005;06;1;1;2;1;3;1989;05;1;1;2;;;;;;;;;;;;;;;092.0002;1;30;2;2003;2005;2;1994;2;;;;;6;3;;;08;001100;;000200;000070
1;12;06;09;10;004;123;4;1;1;1;1;1;1;1;2;2004;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;091.7970;2;;1;1978;2004;2;;;;;;;0;1;1;1;11;;;000200;
1;10;06;09;10;019;124;2;1;1;1;1;1;2;1;2;1994;04;1;2;2;1;2;1999;07;1;1;2;;;;;;;;;;;;;;;091.7970;2;;1;2004;1994;2;2003;2;;;;;2;1;1;4;04;;;;
1;12;05;09;11;004;001;1;4;4;1;2;1;1;1;1;1990;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;093.2630;3;;0;2004;1997;2;;;;;;;0;1;1;4;05;;000370;000100;
1;10;02;09;11;002;002;1;5;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.9285;4;;0;2007;;;;;;;;;0;1;1;;02;;000287;000122;
1;28;05;09;11;014;005;3;1;2;1;1;1;2;1;3;2007;04;1;1;2;1;3;2006;15;1;1;2;;;;;;;;;;;;;;;076.8971;2;15;2;2003;2009;2;2007;2;;;;;5;2;1;4;07;001100;;;000360
1;14;02;09;11;002;006;5;5;3;1;1;1;1;1;1;1997;08;1;3;2;;;;;;;;;;;;;;;;;;;;;;085.6910;4;;0;2003;2006;2;;;;;;;1;2;1;2;05;;000350;000199;000120
1;11;03;09;11;014;008;2;4;4;1;2;1;2;1;3;2006;06;1;3;2;1;1;;04;1;2;2;;;;;;;;;;;;;;;093.2630;2;;1;2008;2006;2;;2;;;;;2;1;1;2;05;;000650;000055;
1;06;02;09;11;001;009;4;1;1;1;1;1;1;1;1;2008;06;1;1;3;;;;;;;;;;;;;;;;;;;;;;093.2630;2;;1;1977;2008;2;;;;;;;2;3;;;08;;;;
1;11;02;09;11;004;010;2;4;4;1;2;1;2;1;3;2006;05;1;1;3;1;3;1999;05;1;2;2;;;;;;;;;;;;;;;093.2630;3;;1;2006;2006;2;2008;2;;;;;1;2;1;3;06;;000560;000046;
1;10;03;09;11;007;011;1;1;1;1;1;2;3;1;1;2008;06;1;1;2;1;1;1992;04;1;1;2;1;1;2008;04;1;1;2;;;;;;;;104.6531;2;;3;1972;2008;2;2002;2;2008;2;;;3;4;;;07;;;;
1;08;04;09;11;007;012;2;3;1;1;1;2;1;1;1;2004;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;1;1992;2008;2;;;;;;;0;2;2;;11;;;000350;
1;18;03;09;11;008;014;2;4;4;1;1;1;1;1;3;2004;;2;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;1;2007;2004;2;;;;;;;3;1;1;4;03;;000700;000080;
1;10;02;09;11;005;016;1;4;4;1;1;1;2;1;1;1997;06;1;3;2;1;1;1984;10;1;3;2;;;;;;;;;;;;;;;093.2630;3;;0;1998;1997;2;1999;2;;;;;3;1;2;;08;;000280;000070;
1;06;02;09;11;015;018;4;4;1;1;1;2;1;1;3;1997;06;1;1;4;;;;;;;;;;;;;;;;;;;;;;093.2630;3;;1;1995;1998;2;;;;;;;4;1;1;2;06;;;000180;
1;06;02;09;11;015;019;4;4;1;1;1;2;1;1;1;2000;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;1;1970;2000;2;;;;;;;1;1;2;;04;;;000100;
1;06;02;09;11;015;020;4;2;1;1;1;1;2;1;1;1996;05;1;2;2;1;1;2004;04;1;1;2;;;;;;;;;;;;;;;104.6531;2;;1;1965;1997;2;2004;2;;;;;2;2;2;;04;;;;
1;11;02;09;11;007;022;2;2;4;1;1;1;1;1;3;2008;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;2;;1;2008;2008;2;;;;;;;1;1;1;1;07;;000880;000320;
1;07;02;09;11;003;023;5;5;2;1;1;1;2;1;1;2004;05;1;2;2;1;1;2004;06;1;1;3;;;;;;;;;;;;;;;104.6531;4;20;2;2005;2004;2;2004;2;;;;;0;2;1;4;08;001200;;;
1;07;02;09;11;014;024;5;5;1;1;1;1;1;1;1;2000;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;106.6530;4;;0;1976;2008;2;;;;;;;0;1;2;;04;;;000120;
1;13;02;09;11;011;025;4;5;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;4;;0;2000;;;;;;;;;0;1;1;1;03;;;000700;
1;18;02;09;11;001;026;2;5;3;1;1;1;1;1;1;2001;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;103.9285;4;;;2002;2004;2;;;;;;;0;2;1;4;04;;000282;000106;
1;14;02;09;11;003;028;5;1;1;1;2;2;1;1;2;2004;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;2;;2;2003;2004;2;;;;;;;1;1;1;4;03;;;;
1;08;04;09;11;014;029;2;5;4;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;4;;0;2008;;;;;;;;;0;1;1;4;01;;000315;000050;
1;18;02;09;11;003;030;2;5;3;1;1;1;1;1;1;1996;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;085.6910;4;;;1998;2006;2;;;;;;;3;2;1;4;02;;000450;000100;
1;21;02;09;11;004;031;5;4;3;1;1;1;2;1;2;1998;06;1;1;2;1;2;1998;07;1;1;2;;;;;;;;;;;;;;;085.6910;3;;3;2007;2004;2;2008;2;;;;;3;1;1;3;04;;000420;000130;
1;11;02;09;11;011;032;2;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;093.2630;3;;2;2006;;;;;;;;;1;3;;;03;;000400;000200;
1;13;02;09;11;014;033;4;5;4;1;1;1;2;1;3;2008;07;2;2;2;1;1;2002;05;1;2;2;;;;;;;;;;;;;;;076.8971;4;;0;2009;2008;2;2002;2;;;;;4;1;1;1;08;;000650;000157;
1;11;03;09;11;004;034;2;4;4;1;1;1;1;1;3;2003;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;0;2007;2004;2;;;;;;;1;3;;;01;;000335;000060;
1;14;02;09;11;001;035;5;1;1;1;1;1;1;1;3;2007;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;2;;1;1986;2007;2;;;;;;;2;1;1;4;03;;;;
1;12;02;09;11;015;036;3;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;0;2004;;;;;;;;;0;2;1;3;02;;000400;000090;
1;19;05;09;11;015;037;1;5;4;2;;2;1;1;1;2008;05;1;1;4;;;;;;;;;;;;;;;;;;;;;;104.6531;4;;1;2007;2008;2;;;;;;;0;3;;;03;;000420;000130;000230
1;07;05;09;11;003;038;3;4;1;2;;1;1;1;3;2007;10;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;1;2005;2007;2;;;;;;;1;1;1;4;03;;;000135;
1;15;05;09;11;003;040;4;1;1;1;2;1;4;1;3;2001;07;1;1;2;1;1;1996;04;1;1;2;1;3;2007;04;1;1;2;1;3;1997;05;1;1;2;076.8971;1;;4;1982;2003;2;2002;2;2007;2;2004;2;5;2;1;4;08;;;;
1;10;03;09;11;011;041;1;4;4;1;2;1;1;1;3;1991;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;1;2006;2006;2;;;;;;;1;2;1;1;06;;000580;000088;
1;10;03;09;11;007;043;1;1;1;1;2;1;1;1;1;2000;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;2;;2;1976;2000;2;;;;;;;2;2;2;;07;;;;
1;31;03;09;11;014;046;1;5;4;1;1;1;1;1;1;1998;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;104.6531;4;;1;2003;2007;2;;;;;;;2;1;1;2;05;;000690;000080;
1;10;03;09;11;001;050;1;5;3;2;;2;1;1;3;1997;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;118.8498;4;;;2008;2008;2;;;;;;;1;2;1;4;03;;000302;000065;000110
1;17;02;09;11;014;051;1;5;4;1;1;1;1;1;1;2009;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;104.6531;4;;;2006;2009;2;;;;;;;3;1;1;2;06;;000815;000200;000230
1;11;03;09;11;003;052;2;5;2;1;1;1;2;1;3;2008;07;1;1;2;1;3;2003;05;1;1;2;;;;;;;;;;;;;;;093.2630;4;11;2;2005;2008;2;2003;2;;;;;2;2;1;4;11;001300;;000150;
1;10;03;09;11;015;053;1;4;2;1;2;1;2;1;1;2003;08;1;1;2;1;1;1999;04;1;2;2;;;;;;;;;;;;;;;093.2630;3;25;1;2008;2007;2;2008;2;;;;;;1;1;2;08;000850;;000160;000150
1;27;03;09;11;007;056;4;1;1;1;1;2;1;1;1;2002;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;2;;1;1974;2002;2;;;;;;;0;2;2;;07;;;;
1;25;03;09;11;004;058;2;4;3;1;1;1;1;1;3;2000;06;1;1;4;;;;;;;;;;;;;;;;;;;;;;118.8498;3;;1;1987;2007;2;;;;;;;1;2;2;;04;;000401;000144;
1;11;03;09;11;010;060;2;1;1;1;2;2;1;1;1;2000;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;2;;1;1971;2000;2;;;;;;;;2;2;;03;;;;
1;03;04;09;11;014;062;4;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;;2007;;;;;;;;;0;2;1;2;01;;000380;000040;
1;31;03;09;11;004;063;1;3;3;2;;2;1;1;1;1996;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;103.9285;3;;;2007;2000;2;;;;;;;0;1;1;4;02;;000475;000050;
1;19;03;09;11;008;064;3;1;2;1;1;1;2;1;3;2002;10;1;1;2;1;1;2004;04;1;1;2;;;;;;;;;;;;;;;076.8971;2;15;2;1997;2004;2;2005;2;;;;;3;2;2;;11;001180;;;
1;31;03;09;11;003;065;1;4;2;1;2;1;1;1;3;2001;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;25;2;2000;2004;2;;;;;;;1;1;1;4;04;000400;;;
1;13;03;09;11;004;066;4;2;2;1;1;1;2;1;1;2001;05;1;1;2;1;3;2000;06;1;1;2;;;;;;;;;;;;;;;075.6603;2;20;2;2008;2002;2;2001;2;;;;;5;2;1;4;07;001000;;;
1;06;05;09;11;003;070;2;5;4;1;1;1;1;4;3;;01;1;3;2;;;;;;;;;;;;;;;;;;;;;;075.6603;4;;0;2007;2009;2;;;;;;;4;1;1;4;04;;000715;000090;
1;06;05;09;11;001;073;2;4;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;0;1998;;;;;;;;;0;2;1;2;03;;000300;000071;
1;18;03;09;11;003;074;2;1;2;1;1;1;2;1;1;1999;06;1;1;2;1;1;2006;06;2;1;2;;;;;;;;;;;;;;;104.6531;2;15;2;1996;2000;2;2006;2;;;;;5;3;;;07;001300;;;
1;18;03;09;11;004;075;2;4;6;1;1;1;1;1;3;2001;08;1;3;2;;;;;;;;;;;;;;;;;;;;;;076.8971;3;;;1999;2001;2;;;;;;;4;2;1;1;05;;000179;;
1;07;04;09;11;004;076;1;3;4;2;;2;1;1;1;2003;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;3;;1;2008;2005;2;;;;;;;0;2;1;3;03;;000600;000100;
1;18;03;09;11;004;078;2;4;1;1;1;2;1;1;1;2003;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;3;;2;1990;2004;2;;;;;;;2;1;2;;05;;;;
1;05;05;09;11;011;079;1;3;4;1;1;1;1;1;3;2008;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;2;2003;2008;2;;;;;;;0;1;1;4;06;;000300;000100;000360
1;05;05;09;11;003;080;1;4;2;1;2;1;2;1;1;1998;07;1;1;2;1;1;1997;05;1;3;2;;;;;;;;;;;;;;;104.6531;3;23;1;2008;2003;2;2009;2;;;;;2;3;;;07;001000;;;
1;06;05;09;11;014;081;2;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118.8498;3;;0;2008;;;;;;;;;;1;1;4;01;;000280;000050;
1;01;04;09;11;001;084;2;1;2;1;1;2;2;1;1;2004;;1;1;2;1;3;2009;;2;2;2;;;;;;;;;;;;;;;093.2630;2;12;1;2004;2004;2;2009;2;;;;;2;3;;;11;;;;
1;06;05;09;11;014;085;2;3;3;2;;1;1;1;3;1997;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;118.8498;3;;;2008;2008;2;;;;;;;;2;1;2;01;;000300;000060;
1;16;04;09;11;010;087;3;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;0;2008;;;;;;;;;1;3;;;03;;000375;000023;
1;29;05;09;11;004;088;4;1;2;1;1;1;2;1;3;2003;08;1;1;2;1;3;2009;13;1;1;2;;;;;;;;;;;;;;;075.6603;2;20;2;2003;2003;2;2009;2;;;;;7;2;1;4;08;001200;;000100;000500
1;06;05;09;11;014;090;2;3;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;;2008;;;;;;;;;;2;1;4;01;;000371;000066;
1;08;05;09;11;001;091;4;5;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116.6212;4;;2;2004;;;;;;;;;2;1;1;4;02;;000412;000073;
1;06;05;09;11;003;092;2;4;2;1;2;1;2;1;3;;02;1;1;3;1;3;2006;05;2;1;2;;;;;;;;;;;;;;;076.8971;2;40;3;2007;2005;2;2006;2;;;;;3;1;1;2;07;001200;;;
1;06;05;09;11;007;093;2;1;1;1;2;1;3;1;1;2001;07;1;1;2;1;1;1995;05;1;1;2;1;3;2007;07;3;1;2;;;;;;;;093.2630;2;;3;1995;2001;2;1995;2;2007;2;;;3;2;2;;08;;;;
1;12;05;09;11;003;096;1;5;4;1;2;1;1;1;1;1998;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;4;;1;2008;2006;2;;;;;;;0;3;;;05;;000500;000125;
1;05;05;09;11;002;098;1;5;3;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;085.6910;4;;;2005;;;;;;;;;3;2;1;4;03;;000300;000120;
1;08;05;09;11;014;099;4;4;1;1;1;1;2;1;1;2007;05;1;2;2;1;2;1965;22;1;2;2;;;;;;;;;;;;;;;093.2630;3;;;1985;2007;2;2000;2;;;;;2;1;2;;07;;;;000300
1;29;05;09;11;015;100;4;1;1;1;1;1;1;1;1;2005;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;093.2630;2;;1;1967;2005;2;;;;;;;1;2;2;;06;;;;000100
1;07;05;09;11;011;104;3;4;1;1;1;1;1;1;1;2007;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;2;1999;2007;2;;;;;;;1;1;2;;05;;;;
1;21;05;09;11;005;105;3;3;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;0;2007;;;;;;;;;1;2;2;;01;;000120;;
1;20;05;09;11;002;106;2;5;3;1;1;1;1;1;3;2003;11;1;1;2;;;;;;;;;;;;;;;;;;;;;;118.8498;4;;1;1974;2005;2;;;;;;;1;2;1;4;03;;000400;000100;
1;28;05;09;11;004;110;3;3;3;1;1;1;1;1;3;1995;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;085.6910;3;;1;2000;2009;2;;;;;;;4;2;1;4;03;;000450;000120;
1;08;05;09;11;003;112;4;5;2;1;1;1;1;1;3;1990;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;104.6531;4;15;2;2001;2001;2;;;;;;;4;1;1;2;04;000450;;000210;
1;12;05;09;11;003;114;1;5;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116.6212;1;;0;2004;;;;;;;;;2;2;1;1;02;;000385;000030;
1;08;05;09;11;003;115;4;3;4;1;1;1;1;1;3;1999;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;3;;0;2007;1999;2;;;;;;;1;2;1;4;11;;;;
1;14;05;09;11;015;116;3;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;093.2630;1;;1;1964;;;;;;;;;1;1;1;4;08;;;000060;
1;20;05;09;11;007;122;2;5;4;2;;2;2;1;1;2002;07;1;3;2;3;3;1984;11;3;3;2;;;;;;;;;;;;;;;106.6530;4;;0;2006;2007;2;2006;2;;;;;0;2;1;4;05;;000325;000060;
1;13;05;09;11;001;123;2;4;4;1;1;1;2;1;1;2002;09;1;1;2;3;3;2008;08;3;2;2;;;;;;;;;;;;;;;093.2630;2;;2;2002;2004;2;2008;2;;;;;2;2;1;4;06;;000850;000040;000200
1;28;05;09;11;014;126;3;4;3;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118.8498;3;;0;1982;;;;;;;;;0;2;2;;02;;000300;000080;
1;21;05;09;11;002;132;3;1;1;1;1;2;1;1;2;2004;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;106.6530;2;;1;1972;2004;2;;;;;;;1;2;2;;05;;;;
1;29;05;09;11;002;133;4;5;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;093.2630;4;;1;1965;;;;;;;;;1;1;2;;07;;;;
1;21;05;09;12;002;003;3;1;1;1;1;1;1;1;3;2005;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;038.0511;2;;1;2003;2008;2;;;;;;;3;2;1;4;06;;;;
1;10;03;09;12;003;005;1;5;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;052.7753;4;;0;1989;;;;;;;;;0;1;2;;03;;000360;000027;
1;25;03;09;12;011;007;2;5;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;046.1495;4;;0;1976;;;;;;;;;3;2;1;4;06;;000330;000075;
1;31;03;09;12;006;008;1;5;4;1;2;2;1;1;1;2001;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;052.7753;1;;0;2007;2007;2;;;;;;;1;2;1;3;07;;000680;000140;
1;11;03;09;12;002;009;2;1;1;1;1;2;2;1;1;1992;10;1;1;2;1;3;1996;07;1;1;2;;;;;;;;;;;;;;;046.1495;1;;3;1958;2003;2;2003;2;;;;;2;1;2;;07;;;;
1;03;04;09;12;003;010;4;5;4;1;1;1;1;1;1;2005;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;046.1495;4;;0;1989;2008;2;;;;;;;2;1;2;;05;;000250;000150;000200
1;15;04;09;12;005;011;2;3;4;1;1;1;1;1;3;2001;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;046.1495;5;;0;2007;2009;2;;;;;;;2;2;1;3;07;;000487;000030;000165
1;17;03;09;12;005;012;1;5;1;1;1;1;2;1;1;1994;06;1;1;2;1;1;1994;08;1;1;2;;;;;;;;;;;;;;;046.1495;3;;2;1982;1994;2;1997;2;;;;;0;4;;;03;;;;
1;19;03;09;12;006;013;3;1;1;1;1;2;1;1;1;2000;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;052.7753;5;;1;1969;2005;2;;;;;;;1;2;1;4;11;;;000130;
1;07;05;09;12;008;014;3;1;1;1;1;2;1;1;1;2005;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;046.1495;2;;2;1961;2005;2;;;;;;;2;1;1;4;07;;;000350;
1;12;02;09;12;010;016;3;1;2;1;2;1;2;1;3;2005;07;1;1;2;1;1;1990;05;1;1;2;;;;;;;;;;;;;;;038.0511;2;15;2;2000;2005;2;1990;1;;;;;4;2;1;3;08;000875;;000200;000280
1;08;04;09;12;008;017;2;5;4;1;1;2;1;1;3;1998;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;052.7753;4;;1;2002;1999;2;;;;;;;0;2;1;4;07;;000581;000068;
1;05;05;09;12;006;018;1;5;4;1;1;1;1;1;3;2004;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;046.1495;4;;0;1982;2004;2;;;;;;;0;2;1;3;07;;000670;000160;
1;14;03;09;12;001;022;5;4;2;1;1;2;1;1;3;1993;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;046.1495;3;;1;1997;1993;2;;;;;;;0;2;1;4;11;;;;
1;17;03;09;12;006;023;1;2;4;1;1;2;1;1;1;2000;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;052.7753;5;;0;1992;2000;2;;;;;;;0;2;1;4;03;;000220;000015;
1;15;04;09;12;003;025;2;5;4;2;;1;1;1;1;1996;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;052.7753;4;;1;2007;2000;2;;;;;;;1;3;;;05;;000500;000080;
1;13;03;09;12;004;026;4;1;1;1;1;1;2;1;1;2001;09;1;1;2;1;3;2002;04;1;1;2;;;;;;;;;;;;;;;046.1495;2;;3;1967;2001;2;2004;2;;;;;1;2;2;;07;;;;
1;11;06;09;12;001;028;3;4;4;2;;2;1;1;3;2004;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;051.7857;5;;0;2006;2009;2;;;;;;;4;2;1;4;05;;000530;000190;000140
1;24;03;09;12;004;030;1;1;1;1;1;2;2;1;1;1994;07;1;1;2;1;1;1985;05;1;1;2;;;;;;;;;;;;;;;046.1495;2;;2;1978;2004;2;1993;2;;;;;2;2;2;;11;;;;
1;12;05;09;12;005;031;1;5;1;1;1;2;1;1;1;1993;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;052.7753;4;;0;1998;1993;2;;;;;;;1;2;1;4;03;;;000100;
1;14;03;09;12;002;032;5;1;1;1;1;1;2;1;3;2006;08;1;1;2;1;1;1996;05;1;2;2;;;;;;;;;;;;;;;038.0511;2;;2;1994;2007;2;1999;2;;;;;6;2;2;;08;;;000250;000240
1;27;03;09;12;004;033;4;4;4;1;1;1;1;1;3;2008;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;046.1495;3;;1;2008;2008;2;;;;;;;0;1;1;2;04;;000450;000075;000191
1;12;03;09;12;006;035;3;2;3;1;2;1;1;1;3;1990;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;057.7079;1;;0;2007;2006;2;;;;;;;1;3;;;11;;;;
1;10;04;09;12;007;037;4;5;1;2;;2;2;1;3;2004;07;1;2;2;1;1;2003;06;1;2;2;;;;;;;;;;;;;;;038.0511;4;;0;2008;2006;2;2005;2;;;;;1;2;1;3;07;;;;
1;20;05;09;12;005;039;2;5;1;1;1;1;2;1;3;1996;04;1;1;2;1;1;1986;07;1;1;2;;;;;;;;;;;;;;;046.1495;4;;2;2009;1997;2;1989;2;;;;;4;3;;;07;;;000318;
1;12;02;09;12;001;044;3;3;4;1;1;1;2;1;3;2005;04;1;1;3;1;1;1994;05;1;2;2;;;;;;;;;;;;;;;046.1495;3;;1;2004;2005;2;2005;2;;;;;1;2;1;3;08;;000630;000125;000310
1;02;04;09;12;005;046;3;4;2;1;1;2;1;1;1;1991;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;052.7753;3;15;2;2004;1993;2;;;;;;;1;2;1;4;05;000300;;000140;
1;23;05;09;12;001;047;5;5;4;1;2;1;1;1;1;2008;05;2;2;2;;;;;;;;;;;;;;;;;;;;;;046.1495;3;;1;2005;2009;2;;;;;;;0;2;1;1;11;;000770;000170;
1;12;03;09;12;011;048;3;5;1;1;1;2;1;1;1;2002;14;1;2;2;;;;;;;;;;;;;;;;;;;;;;052.7753;3;;0;1988;2003;2;;;;;;;0;4;;;11;;;;
1;05;06;09;12;003;049;4;3;4;1;2;1;1;1;3;2009;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;052.7753;3;;1;2005;2003;2;;;;;;;1;1;1;4;04;;000500;000050;
1;31;03;09;12;004;050;1;1;1;1;1;1;1;1;3;2006;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;046.1495;1;;2;1999;2006;2;;;;;;;2;2;1;3;05;;;000210;
