FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D9;D10;D11;Coef
3;22;005;138;02;04;11;;019009;1730;01;;;022005;1745;015;1;1;041.2098
3;22;005;138;02;05;01;;022005;1900;54;;;021003;1915;015;1;1;041.2098
3;22;005;138;02;06;54;;021003;2230;01;;;022005;2245;015;1;1;041.2098
3;22;004;143;01;01;01;;022004;1000;52;;;022004;1030;030;0;;033.2020
3;22;004;143;01;02;52;;022004;1030;01;;;022004;1100;030;0;;033.2020
3;22;004;144;01;01;01;;022004;0830;33;;;023005;0835;005;1;1;030.1061
3;22;004;144;01;02;33;;023005;0905;32;;;021001;0915;010;1;1;030.1061
3;22;004;144;01;03;32;;021001;0955;01;;;022004;1000;005;1;1;030.1061
3;22;004;144;02;01;01;;022004;0720;11;;;025007;0735;015;1;1;030.1061
3;22;004;144;02;02;11;;025007;1125;01;;;022004;1140;015;1;1;030.1061
3;22;004;144;03;01;01;;022004;1300;52;;;022005;1330;030;0;;030.1061
3;22;004;144;03;02;52;;022005;1330;01;;;022004;1400;030;0;;030.1061
3;22;004;145;01;01;01;;022004;0715;11;;;036009;0730;015;1;1;033.0931
3;22;004;145;01;02;11;;036009;1445;01;;;022004;1500;015;1;1;033.0931
3;22;004;145;02;01;01;;022004;0800;61;22;;023005;0808;008;0;;033.0931
3;22;004;145;02;02;63;22;023005;0810;01;;;022004;0818;008;0;;033.0931
3;22;004;145;02;03;01;;022004;1400;54;;;026007;1415;015;1;3;033.0931
3;22;004;145;02;04;54;;026007;1700;01;;;022004;1715;015;1;3;033.0931
3;22;004;145;03;01;01;;022004;2000;01;;;022004;2045;045;1;2;033.0931
3;23;002;001;01;01;01;;023002;0600;11;;;020009;0610;010;1;3;075.3868
3;23;002;001;01;02;11;;020009;0630;12;;;957227;0800;090;1;3;075.3868
3;23;002;001;01;03;12;;957227;1700;11;;;020009;1900;120;1;3;075.3868
3;23;002;001;01;04;11;;020009;1945;57;;;037002;2000;015;1;1;075.3868
3;23;002;001;01;05;57;;037002;2200;01;;;023002;2210;010;1;1;075.3868
3;23;004;002;01;01;01;;023004;1000;12;;;023004;1001;001;1;1;075.3868
3;23;004;002;01;02;12;;023004;1045;12;;;023003;1050;005;1;1;075.3868
3;23;004;002;01;03;12;;023003;1155;01;;;023004;1200;005;1;1;075.3868
3;23;009;003;01;01;01;;023009;0800;12;;;066090;0830;030;1;3;054.7290
3;23;009;003;01;02;12;;066090;1900;01;;;023009;1930;030;1;3;054.7290
3;23;002;004;01;01;01;;023002;0730;11;;;005018;0745;015;1;1;054.5494
3;23;002;004;01;02;11;;005018;1200;01;;;023002;1215;015;1;1;054.5494
3;23;002;004;01;03;01;;023002;1300;41;;;024003;1310;010;1;1;054.5494
3;23;002;004;01;04;41;;024003;1345;01;;;023002;1400;015;1;1;054.5494
3;23;002;004;01;05;01;;023002;1930;64;01;;020005;1940;010;1;1;054.5494
3;23;002;004;01;06;62;01;020005;2000;61;56;;012009;2030;030;1;1;054.5494
3;23;002;004;01;07;63;56;012009;2045;01;;;023002;2115;030;1;1;054.5494
3;23;002;004;02;01;01;;023002;0945;11;;;009012;1000;015;1;1;054.5494
3;23;002;004;02;02;11;;009012;1400;33;;;023002;1405;005;1;1;054.5494
3;23;002;004;02;03;33;;023002;1420;01;;;023002;1430;010;1;1;054.5494
3;23;002;004;02;04;01;;023002;1430;52;;;023002;1435;005;0;;054.5494
3;23;002;004;02;05;52;;023002;1435;01;;;023002;1440;005;0;;054.5494
3;23;002;004;02;06;01;;023002;1555;64;22;;023002;1600;005;0;;054.5494
3;23;002;004;02;07;62;22;023002;1615;01;;;023002;1620;005;0;;054.5494
3;23;002;004;02;08;01;;023002;1745;11;;;009012;1900;075;1;1;054.5494
3;23;002;004;02;09;11;;009012;2400;01;;;023002;2415;015;1;1;054.5494
3;23;002;004;03;01;01;;023002;0745;22;;;023002;0750;005;0;;054.5494
3;23;002;004;03;02;22;;023002;1150;53;;;023003;1200;010;0;;054.5494
3;23;002;004;03;03;53;;023003;1300;22;;;023002;1310;010;0;;054.5494
3;23;002;004;03;04;22;;023002;1600;01;;;023002;1605;005;0;;054.5494
3;23;002;004;04;01;01;;023002;0745;22;;;023002;0750;005;0;;054.5494
3;23;002;004;04;02;22;;023002;1150;53;;;023003;1200;010;0;;054.5494
3;23;002;004;04;03;53;;023003;1300;22;;;023002;1310;010;0;;054.5494
3;23;002;004;04;04;22;;023002;1600;01;;;023002;1605;005;0;;054.5494
3;23;002;004;04;05;01;;023002;1620;54;;;023002;1625;005;0;;054.5494
3;23;002;004;04;06;54;;023002;1815;51;;;023002;1820;005;1;3;054.5494
3;23;002;004;04;07;51;;023002;1930;01;;;023002;1933;003;1;3;054.5494
3;23;009;005;01;01;01;;023009;0930;31;;;037001;1020;050;1;1;075.3868
3;23;009;005;01;02;31;;037001;1045;52;;;037004;1100;015;0;;075.3868
3;23;009;005;01;03;52;;037004;1130;53;;;037011;1145;015;0;;075.3868
3;23;009;005;01;04;53;;037011;1230;52;;;037002;1240;010;0;;075.3868
3;23;009;005;01;05;52;;037002;1330;01;;;023009;1415;045;1;1;075.3868
3;23;008;006;01;01;01;;023008;0745;42;;;030008;0755;010;1;1;049.6258
3;23;008;006;01;02;42;;030008;0800;11;;;036011;0820;020;1;1;049.6258
3;23;008;006;01;03;11;;036011;1730;64;21;;031014;1800;030;1;1;049.6258
3;23;008;006;01;04;62;21;031014;1805;01;;;023008;1845;040;1;1;049.6258
3;23;008;006;02;01;01;;023008;0745;42;;;030008;0755;010;1;1;049.6258
3;23;008;006;02;02;42;;030008;0800;61;21;;031014;0810;010;1;1;049.6258
3;23;008;006;02;03;63;21;031014;0815;11;;;031002;0825;010;1;1;049.6258
3;23;008;006;02;04;11;;031002;2155;01;;;023008;2255;060;2;1;049.6258
3;23;009;007;01;01;01;;023009;0545;64;01;;021001;0600;015;1;1;075.3868
3;23;009;007;01;02;62;01;021001;0600;11;;;036011;0615;015;1;1;075.3868
3;23;009;007;01;03;11;;036011;1500;54;;;046014;1530;030;1;1;075.3868
3;23;009;007;01;04;54;;046014;1900;01;;;023009;1930;030;1;1;075.3868
3;23;003;008;01;01;01;;023003;0820;32;;;023005;0830;010;0;;075.3868
3;23;003;008;01;02;32;;023005;0900;01;;;023003;0910;010;0;;075.3868
3;23;003;008;01;03;01;;023003;1000;52;;;954395;1100;060;1;3;075.3868
3;23;003;008;01;04;52;;954395;1800;01;;;023003;1900;060;1;3;075.3868
3;23;009;009;01;01;01;;023009;0930;41;;;032005;0950;020;1;1;075.3868
3;23;009;009;01;02;41;;032005;1110;01;;;023009;1130;020;1;1;075.3868
3;23;001;012;01;01;01;;023001;1000;33;;;023001;1010;010;0;;075.3868
3;23;001;012;01;02;33;;023001;1015;01;;;023001;1025;010;0;;075.3868
3;23;001;012;01;03;01;;023001;1400;91;;;023002;1420;020;0;;075.3868
3;23;001;012;01;04;91;;023002;1440;01;;;023001;1500;020;0;;075.3868
3;23;006;013;01;01;01;;023006;0830;42;;;023004;0900;030;0;;044.0942
3;23;006;013;01;02;42;;023004;0920;33;;;023005;0940;020;0;;044.0942
3;23;006;013;01;03;33;;023005;0950;01;;;023006;1000;010;0;;044.0942
3;23;006;013;01;04;01;;023006;1630;54;;;004023;1655;025;1;1;044.0942
3;23;006;013;01;05;54;;004023;1815;01;;;023006;1845;030;1;1;044.0942
3;23;006;013;02;01;01;;023006;1630;54;;;004023;1655;025;1;1;044.0942
3;23;006;013;02;02;54;;004023;1815;01;;;023006;1845;030;1;1;044.0942
3;23;003;014;01;01;01;;023003;1100;52;;;023003;1110;010;0;;049.6258
3;23;003;014;01;02;52;;023003;1110;01;;;023003;1120;010;0;;049.6258
3;23;003;014;01;03;01;;023003;1700;52;;;023003;1710;010;0;;049.6258
3;23;003;014;01;04;52;;023003;1710;01;;;023003;1720;010;0;;049.6258
3;23;003;014;02;01;01;;023003;0520;11;;;010028;0530;010;1;2;049.6258
3;23;003;014;02;02;11;;010028;1330;01;;;023003;1340;010;1;2;049.6258
3;23;003;014;02;03;01;;023003;1430;54;;;024003;1445;015;1;1;049.6258
3;23;003;014;02;04;54;;024003;1450;11;;;010028;1500;010;1;2;049.6258
3;23;003;014;02;05;11;;010028;1730;01;;;023003;1740;010;1;2;049.6258
3;23;003;014;02;06;01;;023003;2030;54;;;050008;2040;010;1;3;049.6258
3;23;003;014;02;07;54;;050008;2330;01;;;023003;2340;010;1;3;049.6258
3;23;005;015;01;01;01;;023005;0930;41;;;023005;0935;005;0;;075.3868
3;23;005;015;01;02;41;;023005;1045;01;;;023005;1050;005;0;;075.3868
3;23;005;015;01;03;01;;023005;1500;41;;;023004;1510;010;0;;075.3868
3;23;005;015;01;04;41;;023004;1520;01;;;023005;1530;010;0;;075.3868
3;23;003;016;01;01;01;;023003;1000;32;;;023004;1010;010;1;1;054.5494
3;23;003;016;01;02;32;;023004;1100;01;;;023003;1110;010;1;1;054.5494
3;23;003;016;01;03;01;;023003;1400;31;;;010017;1415;015;1;1;054.5494
3;23;003;016;01;04;31;;010017;1500;01;;;023003;1510;010;1;1;054.5494
3;23;003;016;01;05;01;;023003;1600;64;22;;023003;1615;015;0;;054.5494
3;23;003;016;01;06;62;22;023003;1630;01;;;023003;1645;015;0;;054.5494
3;23;003;016;02;01;01;;023003;0730;61;22;;032004;0750;020;1;3;054.5494
3;23;003;016;02;02;63;22;032004;0800;11;;;009015;0830;030;1;3;054.5494
3;23;003;016;02;03;11;;009015;0900;12;;;968224;1030;090;1;3;054.5494
3;23;003;016;02;04;12;;968224;1500;12;;;062007;1600;060;1;3;054.5494
3;23;003;016;02;05;12;;062007;1630;11;;;009015;1730;060;1;3;054.5494
3;23;003;016;02;06;11;;009015;1900;01;;;023003;1930;030;1;3;054.5494
3;23;003;016;03;01;01;;023003;0730;22;;;032004;0750;020;1;3;054.5494
3;23;003;016;03;02;22;;032004;1600;01;;;023003;1700;060;1;1;054.5494
3;23;003;016;04;01;01;;023003;0740;22;;;023003;0855;075;0;;054.5494
3;23;003;016;04;02;22;;023003;1600;01;;;023003;1615;015;0;;054.5494
3;23;001;017;01;01;01;;023001;0830;41;;;023005;0845;015;1;1;054.7290
3;23;001;017;01;02;41;;023005;1030;01;;;023001;1045;015;1;1;054.7290
3;23;004;018;01;01;01;;023004;0730;11;;;037001;0800;030;1;1;075.3868
3;23;004;018;01;02;11;;037001;1230;53;;;037004;1240;010;0;;075.3868
3;23;004;018;01;03;53;;037004;1320;11;;;037001;1330;010;0;;075.3868
3;23;004;018;01;04;11;;037001;1900;01;;;023004;1920;020;1;3;075.3868
3;23;005;023;01;01;01;;023005;1500;32;;;023004;1505;005;1;3;054.7290
3;23;005;023;01;02;32;;023004;1530;01;;;023005;1535;005;1;3;054.7290
3;23;005;023;01;03;01;;023005;1600;32;;;023004;1605;005;1;3;054.7290
3;23;005;023;01;04;32;;023004;1620;01;;;023005;1625;005;1;3;054.7290
3;23;004;024;01;01;01;;023004;1000;31;;;023005;1015;015;1;1;044.0942
3;23;004;024;01;02;31;;023005;1035;01;;;023004;1050;015;1;1;044.0942
3;23;004;024;01;03;01;;023004;1500;52;;;023006;1645;105;1;1;044.0942
3;23;004;024;01;04;52;;023006;1645;01;;;023004;1730;045;1;1;044.0942
3;23;003;025;01;01;01;;023003;0900;42;;;020003;0915;015;1;1;060.7378
3;23;003;025;01;02;42;;020003;0925;33;;;020012;0930;005;0;;060.7378
3;23;003;025;01;03;33;;020012;1000;01;;;023003;1015;015;1;1;060.7378
3;23;003;025;01;04;01;;023003;1130;64;22;;023001;1135;005;0;;060.7378
3;23;003;025;01;05;62;22;023001;1140;01;;;023003;1145;005;0;;060.7378
3;23;003;025;01;06;01;;023003;1345;61;22;;023001;1350;005;0;;060.7378
3;23;003;025;01;07;63;22;023001;1355;01;;;023003;1400;005;0;;060.7378
3;23;003;025;01;08;01;;023003;1545;64;22;;023001;1550;005;0;;060.7378
3;23;003;025;01;09;62;22;023001;1555;33;;;023001;1557;002;0;;060.7378
3;23;003;025;01;10;33;;023001;1600;01;;;023003;1605;005;0;;060.7378
3;23;009;026;01;01;01;;023009;0815;11;;;031004;0845;030;1;1;075.3868
3;23;009;026;01;02;11;;031004;1930;01;;;023009;1945;015;1;1;075.3868
3;23;002;029;01;01;01;;023002;1000;32;;;009029;1015;015;1;1;054.7290
3;23;002;029;01;02;32;;009029;1100;01;;;023002;1115;015;1;1;054.7290
3;23;002;029;02;01;01;;023002;1500;52;;;023001;1530;030;0;;054.7290
3;23;002;029;02;02;52;;023001;1530;01;;;023002;1600;030;0;;054.7290
3;23;003;030;01;01;01;;023003;1000;33;;;023003;1010;010;0;;054.7290
3;23;003;030;01;02;33;;023003;1015;32;;;023003;1020;005;0;;054.7290
3;23;003;030;01;03;32;;023003;1035;01;;;023003;1045;010;0;;054.7290
3;23;009;031;01;01;01;;023009;0740;11;;;031004;0800;020;1;1;054.7290
3;23;009;031;01;02;11;;031004;1100;12;;;048002;1200;060;1;1;054.7290
3;23;009;031;01;03;12;;048002;1500;11;;;031004;1600;060;1;1;054.7290
3;23;009;031;01;04;11;;031004;1930;01;;;023009;1950;020;1;1;054.7290
3;23;009;031;02;01;01;;023009;0800;33;;;028004;0820;020;1;1;054.7290
3;23;009;031;02;02;33;;028004;0840;01;;;023009;0900;020;1;1;054.7290
3;23;009;031;02;03;01;;023009;0905;12;;;968149;1025;080;1;1;054.7290
3;23;009;031;02;04;12;;968149;1600;11;;;028009;1730;090;1;1;054.7290
3;23;009;031;02;05;11;;028009;1900;01;;;023009;1920;020;1;1;054.7290
3;23;004;034;01;01;01;;023004;1100;54;;;023011;1110;010;1;3;075.3868
3;23;004;034;01;02;54;;023011;1215;53;;;037010;1230;015;1;3;075.3868
3;23;004;034;01;03;53;;037010;1345;01;;;023004;1410;025;1;3;075.3868
3;23;004;034;01;04;01;;023004;1445;64;33;;023004;1500;015;1;3;075.3868
3;23;004;034;01;05;62;33;023004;1545;01;;;023004;1600;015;1;3;075.3868
3;23;004;034;01;06;01;;023004;1700;51;;;010021;1715;015;1;1;075.3868
3;23;004;034;01;07;51;;010021;1900;01;;;023004;1915;015;1;1;075.3868
3;23;006;035;01;01;01;;023006;1030;61;41;;011002;1100;030;1;1;054.7290
3;23;006;035;01;02;61;41;011002;1145;54;;;012001;1150;005;1;1;054.7290
3;23;006;035;01;03;54;;012001;1345;01;;;023006;1420;035;1;1;054.7290
3;23;006;035;01;04;01;;023006;1715;32;;;018006;1735;020;1;1;054.7290
3;23;006;035;01;05;32;;018006;1750;54;;;018004;1755;005;1;1;054.7290
3;23;006;035;01;06;54;;018004;1900;01;;;023006;1920;020;1;1;054.7290
3;23;006;035;02;01;01;;023006;1030;41;;;011002;1100;030;1;1;054.7290
3;23;006;035;02;02;41;;011002;1145;54;;;012001;1150;005;1;1;054.7290
3;23;006;035;02;03;54;;012001;1345;01;;;023006;1420;035;1;1;054.7290
3;23;006;035;02;04;01;;023006;1630;33;;;023006;1640;010;0;;054.7290
3;23;006;035;02;05;33;;023006;1650;01;;;023006;1700;010;0;;054.7290
3;23;002;036;01;01;01;;023002;0900;33;;;023009;0905;005;0;;054.7290
3;23;002;036;01;02;33;;023009;0915;01;;;023002;0920;005;0;;054.7290
3;23;002;036;02;01;01;;023002;1630;33;;;023009;1635;005;0;;054.7290
3;23;002;036;02;02;33;;023009;1640;01;;;023002;1645;005;0;;054.7290
3;23;008;037;01;01;01;;023008;1400;56;;;035001;1415;015;1;3;075.3868
3;23;008;037;01;02;56;;035001;1600;56;;;050010;1625;025;1;3;075.3868
3;23;008;037;01;03;56;;050010;1900;54;;;010012;1920;020;1;3;075.3868
3;23;008;037;01;04;54;;010012;1940;01;;;023008;2000;020;1;3;075.3868
3;23;001;038;01;01;01;;023001;0930;32;;;024012;0945;015;1;1;054.7290
3;23;001;038;01;02;32;;024012;1020;01;;;023001;1045;025;1;1;054.7290
3;23;005;039;01;01;01;;023005;0630;11;;;032010;0645;015;1;1;049.6258
3;23;005;039;01;02;11;;032010;1145;01;;;023005;1200;015;1;1;049.6258
3;23;005;039;01;03;01;;023005;1250;11;;;032010;1300;010;1;1;049.6258
3;23;005;039;01;04;11;;032010;1600;01;;;023005;1630;030;1;1;049.6258
3;23;005;039;01;05;01;;023005;1745;57;;;024009;1815;030;1;1;049.6258
3;23;005;039;01;06;57;;024009;1900;01;;;023005;1920;020;1;1;049.6258
3;23;005;039;02;01;01;;023005;1200;11;;;017007;1220;020;1;1;049.6258
3;23;005;039;02;02;11;;017007;2220;01;;;023005;2240;020;1;1;049.6258
3;23;005;039;03;01;01;;023005;0810;24;;;023005;0813;003;0;;049.6258
3;23;005;039;03;02;24;;023005;1015;01;;;023005;1018;003;0;;049.6258
3;23;005;039;03;03;01;;023005;1220;24;;;023005;1223;003;0;;049.6258
3;23;005;039;03;04;24;;023005;1425;01;;;023005;1428;003;0;;049.6258
3;23;005;039;03;05;01;;023005;1433;43;;;036012;1515;042;1;1;049.6258
3;23;005;039;03;06;43;;036012;1535;52;;;037001;1600;025;1;;049.6258
3;23;005;039;03;07;52;;037001;1600;01;;;023005;1625;025;1;1;049.6258
3;23;005;039;03;08;01;;023005;1800;51;;;010002;1820;020;1;;049.6258
3;23;005;039;03;09;51;;010002;2045;01;;;023005;2100;015;1;;049.6258
3;23;007;041;01;01;01;;023007;0530;11;;;025001;0610;040;1;1;049.6258
3;23;007;041;01;02;11;;025001;1305;01;;;023007;1335;030;1;1;049.6258
3;23;007;041;02;01;01;;023007;0830;33;;;023007;0840;010;0;;049.6258
3;23;007;041;02;02;33;;023007;0844;01;;;023007;0854;010;0;;049.6258
3;23;007;041;03;01;01;;023007;1000;53;;;023007;1010;010;0;;049.6258
3;23;007;041;03;02;53;;023007;1200;01;;;023007;1210;010;0;;049.6258
3;23;001;042;01;01;01;;023001;0830;32;;;009018;0845;015;1;1;054.7290
3;23;001;042;01;02;32;;009018;1000;01;;;023001;1015;015;1;1;054.7290
3;23;001;042;01;03;01;;023001;1500;41;;;020009;1510;010;1;1;054.7290
3;23;001;042;01;04;41;;020009;1620;01;;;023001;1631;011;1;1;054.7290
3;23;001;042;02;01;01;;023001;0830;32;;;009018;0845;015;1;1;054.7290
3;23;001;042;02;02;32;;009018;1000;01;;;023001;1015;015;1;1;054.7290
3;23;001;042;02;03;01;;023001;1500;41;;;020009;1510;010;1;1;054.7290
3;23;001;042;02;04;41;;020009;1620;01;;;023001;1630;010;1;1;054.7290
3;23;001;043;01;01;01;;023001;1000;33;;;019004;1030;030;2;1;062.4718
3;23;001;043;01;02;33;;019004;1045;01;;;023001;1115;030;1;1;062.4718
3;23;001;043;01;03;01;;023001;1400;41;;;020010;1420;020;1;1;062.4718
3;23;001;043;01;04;41;;020010;1600;01;;;023001;1630;030;1;1;062.4718
3;23;001;043;02;01;01;;023001;0630;12;;;968224;0700;030;1;1;062.4718
3;23;001;043;02;02;12;;968224;1830;01;;;023001;1900;030;1;1;062.4718
3;23;001;043;03;01;01;;023001;1300;32;;;009018;1320;020;1;3;062.4718
3;23;001;043;03;02;32;;009018;1510;31;;;035002;1525;015;1;3;062.4718
3;23;001;043;03;03;31;;035002;1735;01;;;023001;1750;015;1;3;062.4718
3;23;001;043;06;01;01;;023001;0825;22;;;023005;0845;020;2;1;062.4718
3;23;001;043;06;02;22;;023005;1105;01;;;023001;1130;025;2;1;062.4718
3;23;001;043;06;03;01;;023001;1250;22;;;023005;1315;025;2;1;062.4718
3;23;001;043;06;04;22;;023005;1630;01;;;023001;1700;030;2;1;062.4718
3;23;001;043;07;01;01;;023001;0820;22;;;023005;0850;030;2;1;062.4718
3;23;001;043;07;02;22;;023005;1110;01;;;023001;1130;020;2;1;062.4718
3;23;001;043;07;03;01;;023001;1250;22;;;023005;1315;025;2;1;062.4718
3;23;001;043;07;04;22;;023005;1710;01;;;023001;1735;025;2;1;062.4718
3;23;005;045;01;01;01;;023005;0725;61;23;;016003;0750;025;1;1;050.3325
3;23;005;045;01;02;63;23;016003;0750;11;;;039013;0800;010;1;1;050.3325
3;23;005;045;01;03;11;;039013;1215;32;;;039013;1225;010;0;;050.3325
3;23;005;045;01;04;32;;039013;1240;11;;;039013;1248;008;0;;050.3325
3;23;005;045;01;05;11;;039013;1845;56;;;016003;1900;015;1;1;050.3325
3;23;005;045;01;06;56;;016003;1910;01;;;023005;1925;015;1;1;050.3325
3;23;005;045;02;01;01;;023005;0800;11;;;031015;0815;015;1;1;050.3325
3;23;005;045;02;02;11;;031015;1230;01;;;023005;1250;020;1;1;050.3325
3;23;005;045;02;03;01;;023005;1730;61;55;;021006;1740;010;1;1;050.3325
3;23;005;045;02;04;61;55;021006;1815;54;;;010002;1830;015;1;1;050.3325
3;23;005;045;02;05;54;;010002;1915;01;;;023005;1930;015;1;1;050.3325
3;23;005;045;03;01;01;;023005;0725;22;;;016003;0750;025;1;1;050.3325
3;23;005;045;03;02;22;;016003;1545;31;;;023005;1615;030;1;1;050.3325
3;23;005;045;03;03;31;;023005;1700;01;;;023005;1735;035;1;1;050.3325
3;23;005;045;03;04;01;;023005;1744;64;01;;023005;1750;006;1;1;050.3325
3;23;005;045;03;05;62;01;023005;1750;54;;;023005;1800;010;1;1;050.3325
3;23;005;045;03;06;54;;023005;1900;01;;;023005;1910;010;1;1;050.3325
3;23;005;045;04;01;01;;023005;0750;22;;;023005;0755;005;0;;050.3325
3;23;005;045;04;02;22;;023005;1145;01;;;023005;1150;005;0;;050.3325
3;23;005;045;04;03;01;;023005;1345;22;;;023005;1350;005;0;;050.3325
3;23;005;045;04;04;22;;023005;1600;01;;;023005;1610;010;0;;050.3325
3;23;005;045;04;05;01;;023005;1730;55;;;021006;1740;010;1;1;050.3325
3;23;005;045;04;06;55;;021006;1815;54;;;010002;1830;015;1;1;050.3325
3;23;005;045;04;07;54;;010002;1915;01;;;023005;1930;015;1;1;050.3325
3;23;005;045;05;01;01;;023005;0750;22;;;023005;0755;005;0;;050.3325
3;23;005;045;05;02;22;;023005;1145;01;;;023005;1150;005;0;;050.3325
3;23;005;045;05;03;01;;023005;1330;22;;;023005;1340;010;0;;050.3325
3;23;005;045;05;04;22;;023005;1610;01;;;023005;1615;005;0;;050.3325
3;23;005;045;05;05;01;;023005;1730;55;;;010002;1740;010;1;1;050.3325
3;23;005;045;05;06;55;;021006;1815;54;;;010002;1830;015;1;1;050.3325
3;23;005;045;05;07;54;;010002;1915;01;;;023005;1930;015;1;1;050.3325
3;23;005;049;01;01;01;;023005;0745;61;22;;023005;0748;003;1;1;054.5494
3;23;005;049;01;02;63;22;023005;0755;11;;;038028;0815;020;1;1;054.5494
3;23;005;049;01;03;11;;038028;1540;64;22;;023005;1600;020;1;1;054.5494
3;23;005;049;01;04;62;22;023005;1615;01;;;023005;1620;005;1;1;054.5494
3;23;005;049;02;01;01;;023005;0720;12;;;968066;0820;060;1;1;054.5494
3;23;005;049;02;02;12;;968066;1430;01;;;023005;1550;080;1;1;054.5494
3;23;005;049;02;03;01;;023005;1745;61;51;;019002;1800;015;1;1;054.5494
3;23;005;049;02;04;63;51;019002;1810;01;;;023005;1825;015;1;1;054.5494
3;23;005;049;02;05;01;;023005;1915;64;51;;019002;1930;015;1;1;054.5494
3;23;005;049;02;06;62;51;019002;1940;01;;;023005;1955;015;1;1;054.5494
3;23;005;049;02;07;01;;023005;1955;51;;;019002;2005;010;1;1;054.5494
3;23;005;049;02;08;51;;019002;2145;01;;;023005;2200;015;1;1;054.5494
3;23;005;049;03;01;01;;023005;0740;23;;;021004;0745;005;0;;054.5494
3;23;005;049;03;02;23;;021004;1200;54;;;023006;1210;010;0;;054.5494
3;23;005;049;03;03;54;;023006;1415;23;;;021004;1420;005;0;;054.5494
3;23;005;049;03;04;23;;021004;1530;01;;;023005;1540;010;0;;054.5494
3;23;005;049;03;05;01;;023005;1745;51;;;019002;1800;015;1;1;054.5494
3;23;005;049;03;06;51;;019002;1940;01;;;023005;1955;015;1;1;054.5494
3;23;005;049;04;01;01;;023005;0745;22;;;023005;0748;003;1;1;054.5494
3;23;005;049;04;02;22;;023005;1145;54;;;023006;1150;005;0;;054.5494
3;23;005;049;04;03;54;;023006;1340;22;;;023005;1350;010;0;;054.5494
3;23;005;049;04;04;22;;023005;1615;01;;;023005;1620;005;1;1;054.5494
3;23;005;049;04;05;01;;023005;1745;51;;;019002;1800;015;1;1;054.5494
3;23;005;049;04;06;51;;019002;1940;01;;;023005;1955;015;1;1;054.5494
3;23;006;050;01;01;01;;023006;0930;52;;;022002;1000;030;0;;054.7290
3;23;006;050;01;02;52;;022002;1000;01;;;023006;1030;030;0;;054.7290
3;23;006;050;01;03;01;;023006;1100;52;;;022002;1130;030;0;;054.7290
3;23;006;050;01;04;52;;022002;1130;01;;;023006;1200;030;0;;054.7290
3;23;006;050;01;05;01;;023006;1330;52;;;022002;1400;030;0;;054.7290
3;23;006;050;01;06;52;;022002;1400;01;;;023006;1430;030;0;;054.7290
3;23;006;050;02;01;01;;023006;1400;41;;;030001;1420;020;1;1;054.7290
3;23;006;050;02;02;41;;030001;1610;01;;;023006;1630;020;1;1;054.7290
3;23;005;051;01;01;01;;023005;0900;41;;;020011;0915;015;1;1;054.7290
3;23;005;051;01;02;41;;020011;1100;01;;;023005;1115;015;1;1;054.7290
3;23;005;051;02;01;01;;023005;0715;54;;;021009;0730;015;1;1;054.7290
3;23;005;051;02;02;54;;021009;0845;01;;;023005;0900;015;1;1;054.7290
3;23;001;052;01;01;01;;023001;0745;61;22;;023005;0755;010;1;1;049.6258
3;23;001;052;01;02;63;22;023005;0800;33;;;800011;0830;030;1;1;049.6258
3;23;001;052;01;03;33;;800011;0930;32;;;023004;0945;015;1;1;049.6258
3;23;001;052;01;04;32;;023004;1020;01;;;023001;1030;010;1;1;049.6258
3;23;001;052;01;05;01;;023001;1700;64;22;;023005;1705;005;1;1;049.6258
3;23;001;052;01;06;62;22;023005;1710;01;;;023001;1715;005;1;1;049.6258
3;23;001;052;02;01;11;;032010;0400;01;;;023001;0420;020;1;1;049.6258
3;23;001;052;03;01;01;;023001;0745;22;;;023005;0755;010;1;1;049.6258
3;23;001;052;03;02;22;;023005;1710;01;;;023001;1715;005;1;1;049.6258
3;23;005;053;01;01;01;;023005;0715;52;;;060001;0945;150;1;1;054.7290
3;23;005;053;01;02;52;;060001;0945;53;;;060002;1215;150;1;1;054.7290
3;23;005;053;01;03;53;;060002;1430;54;;;010018;1520;050;1;1;054.7290
3;23;005;053;01;04;54;;010018;1525;01;;;023005;1600;035;1;1;054.7290
3;23;005;053;02;01;01;;023005;0715;52;;;060001;0945;150;1;1;054.7290
3;23;005;053;02;02;52;;060001;0945;53;;;060002;1215;150;1;1;054.7290
