,code_emd,CODE_IRIS,AREA,PERCENTAGE,Home,persons_EMD,persons_IRIS
650,009014,673090102,373064.690487,100.593924244,009014,24.0,24.0
651,009014,673260000,432.78366727699995,0.11669667097999999,009014,24.0,0.0
652,009015,673090102,403446.78564,99.8043689643,0,0.0,0.0
655,009016,674710101,8181.91881464,2.11878432758,0,0.0,0.0
654,009016,673890000,8466.20221071,2.19240216929,0,0.0,0.0
653,009016,673090101,374263.592693,96.91905438629999,0,0.0,0.0
656,009017,672560000,3373.93092872,1.77506107777,009017,9.0,0.0
657,009017,673090101,184449.510426,97.040856404,009017,9.0,9.0
659,009018,673890000,16023.0846022,5.8053020715,0,0.0,0.0
658,009018,673090101,256828.973259,93.051357307,0,0.0,0.0
662,009019,673890000,15094.6413992,0.16047537199,009019,2.0,0.0
661,009019,672560000,38586.0425396,0.41021905498000005,009019,2.0,0.0
664,009019,675060102,8573849.31084,91.1509999552,009019,2.0,2.0
663,009019,675060101,772176.628457,8.209226599880001,009019,2.0,0.0
660,009019,671190000,13660.2038035,0.14522546305,009019,2.0,0.0
666,009020,675060102,21197.610123,5.584450936490001,009020,10.0,1.0
665,009020,675060101,358950.902449,94.5646085436,009020,10.0,9.0
669,009021,675060102,4333.40453379,1.7703181343099998,009021,12.0,0.0
667,009021,671190000,3521.39423686,1.43858899555,009021,12.0,0.0
668,009021,675060101,236105.987054,96.4559637216,009021,12.0,12.0
670,009022,675060101,205272.367856,59.3944317895,009022,7.0,4.0
671,009022,675060102,140336.999095,40.6057396195,009022,7.0,3.0
672,009023,675060102,276937.173077,100.00000446799999,0,0.0,0.0
673,009024,675060101,33430.3657896,14.738921877000001,009024,7.0,1.0
674,009024,675060102,192820.127783,85.0113581644,009024,7.0,6.0
676,009025,675060102,189942.254387,62.5185585193,0,0.0,0.0
675,009025,675060101,113875.13501,37.481440425100004,0,0.0,0.0
677,009026,675060101,60099.3427957,28.6046698388,009026,9.0,3.0
678,009026,675060102,150003.920789,71.395333611,009026,9.0,6.0
679,009027,671190000,2351.86260824,3.81217756916,0,0.0,0.0
680,009027,675060101,59266.1192724,96.0655480937,0,0.0,0.0
681,009028,675060102,207186.082471,99.9999999998,0,0.0,0.0
682,009029,673090101,4067.49867237,1.00194723988,0,0.0,0.0
683,009029,675060102,401819.505768,98.98022769379999,0,0.0,0.0
684,009030,672050000,11430.8826034,0.8466749756,0,0.0,0.0
685,009030,673890000,5807.92541003,0.43018770076000007,0,0.0,0.0
686,009030,675060102,1333251.67441,98.75272698229999,0,0.0,0.0
687,009031,675060102,2656740.63073,100.066215505,0,0.0,0.0
689,009032,675060102,116740.304814,94.8218382198,0,0.0,0.0
688,009032,672560000,6542.11852955,5.313809192219999,0,0.0,0.0
692,010001,674710102,403.728550861,0.00890836291,0,0.0,0.0
691,010001,673890000,4504469.04382,99.3921408101,0,0.0,0.0
693,010001,675060102,23532.5602422,0.51925132984,0,0.0,0.0
690,010001,673090101,4531.05588665,0.09997878558,0,0.0,0.0
694,010002,673890000,410216.62949,99.9999999998,010002,2.0,2.0
695,010003,673890000,551891.007132,99.9999999997,010003,15.0,15.0
697,010004,674710102,574.6288548030001,0.20922407899,010004,12.0,0.0
696,010004,673890000,271700.162674,98.92683916290001,010004,12.0,12.0
698,010005,673890000,309221.70505,100.29060170700001,010005,15.0,15.0
700,010006,673890000,120771.102231,83.2935144217,0,0.0,0.0
699,010006,673090101,23409.8989534,16.1453586169,0,0.0,0.0
701,010007,673890000,356354.395539,100.0,0,0.0,0.0
702,010008,673890000,467074.045283,100.13907716799999,0,0.0,0.0
703,010009,673890000,628221.844011,100.399306726,0,0.0,0.0
705,010010,675060102,20670.4300202,5.874150102740001,0,0.0,0.0
704,010010,673890000,332429.943895,94.470380499,0,0.0,0.0
706,010011,672040101,16136.8286504,0.9530774426399999,010011,4.0,0.0
708,010011,673090101,10541.8211945,0.62262370151,010011,4.0,0.0
709,010011,673090102,11568.4499722,0.68325870924,010011,4.0,0.0
712,010011,674710101,852777.169651,50.3669402212,010011,4.0,2.0
